nomer;predmet;zakon;organizator;organizator_inn;organizator_kpp;organizator_kontakt;zakazchik;zakazchik_inn;zakazchik_kpp;zakazchik_kontakt;region;cena;data_publikacii;data_okonchaniya;pozicii_s_klyuchom;ssylka;centrobezhnyy_predmet;klyuch;istochnik;data_sbora
0269100000226000132;Поставка в 2026 году противопролежневых матрацев воздушных (с компрессором) и противопролежневых подушек (воздушных и гелевых) в целях социального обеспечения лиц, проживающих на территории Челябинской области.;44-ФЗ;ОТДЕЛЕНИЕ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ;7453040822;745301001;"Юлмухаметова Алина Рашитовна; 7-351-2649355; zakupki1@74.sfr.gov.ru";ОТДЕЛЕНИЕ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ;7453040822;745301001;;Челябинская область;258000.00;23.07.2026;31.07.2026;;https://www.rts-tender.ru/poisk/id/l0269100000226000132-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
32616229195;Поставка осушителя воздуха для компрессора DVK 75-7,5;223-ФЗ;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АМУРСКИЙ ПАТРОННЫЙ ЗАВОД ""ВЫМПЕЛ"" ИМЕНИ П.В.ФИНОГЕНОВА""";2706000260;270601001;"Эпштейн В. А.; 74214294229; kcko@vympel-apz.ru";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АМУРСКИЙ ПАТРОННЫЙ ЗАВОД ""ВЫМПЕЛ"" ИМЕНИ П.В.ФИНОГЕНОВА""";2706000260;270601001;"74214294229; kcko@vympel-apz.ru";Хабаровский край;729263.67;23.07.2026;04.08.2026;"Поставка осушителя воздуха для компрессора DVK 75-7,5 ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l32616229195-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0380100001526000010;Оказание услуг по техническому обслуживанию и ремонту транспортных средств;44-ФЗ;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ ПО РЕСПУБЛИКЕ ХАКАСИЯ;1901065358;190101001;"Захарова Оксана Анатольевна; 7-3902-239048; 7-3902-221050; 19_upr@rosreestr.ru";УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ ПО РЕСПУБЛИКЕ ХАКАСИЯ;1901065358;190101001;;Республика Хакасия;320000.00;23.07.2026;31.07.2026;"Услуги по техническому обслуживанию и ремонту автотранспортных средств: Компрессор кондиционера ;; Услуги по техническому обслуживанию и ремонту автотранспортных средств: Ремень привода компрессора кондиционера";https://www.rts-tender.ru/poisk/id/l0380100001526000010-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
32616229087;Поставка материалов и оборудования для участка химподготовки котельной № 5 (Компрессор тип SF);223-ФЗ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УССУРИЙСКОЕ ПРЕДПРИЯТИЕ ТЕПЛОВЫХ СЕТЕЙ""";2511111265;251101001;"+79243309393; omts@umupts.ru";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УССУРИЙСКОЕ ПРЕДПРИЯТИЕ ТЕПЛОВЫХ СЕТЕЙ""";2511111265;251101001;"+79243309393; omts@umupts.ru";Приморский край;30931.67;23.07.2026;31.07.2026;"Компрессор поршневой FINI SF2500-24L-2M ;; Компрессор поршневой FINI SF2500-24L-2M";https://www.rts-tender.ru/poisk/id/l32616229087-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0122300006126000894;Монтаж, демонтаж и ремонт кондиционеров;44-ФЗ;АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА;2702015107;272101001;;АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА;2702015107;272101001;;Хабаровский край;300000.00;23.07.2026;31.07.2026;"Замена компрессора (включая сборку-разборку блока) 07,09 ;; Замена компрессора (включая сборку-разборку блока) 12,18,24 модели";https://www.rts-tender.ru/poisk/id/l0122300006126000894-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0891200000626007993;Оказание услуг по техническому обслуживанию томографа магнитно-резонансного Vantage Titan (00008578-ЗК);44-ФЗ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""";7536155048;753601001;;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКИЙ КРАЕВОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";7536024408;753601001;;Забайкальский край;3737100.00;23.07.2026;31.07.2026;"Замена адсорбера гелиевого компрессора Sumitomo F-70 ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l0891200000626007993-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0122300006126000905;Поставка запасных частей и расходных материалов на тракторную технику, спецмашины;44-ФЗ;АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА;2702015107;272101001;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА ХАБАРОВСКА ""СЕВЕР""";2722132000;272201001;;Хабаровский край;2867544.78;23.07.2026;31.07.2026;"Компрессор жид. охлаж.(Вид 1), КАМАЗ ;; Компрессор жид. охлаж. (Вид 2), КАМАЗ";https://www.rts-tender.ru/poisk/id/l0122300006126000905-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
4534673;Лот №8 Поставка запасных частей СНТС, SANY, IBEST, IBT, DERUI, FAMBITION, Siton и Zega;Коммерческие;"Международная компания Акционерное общество ""АРЕАЛ""";2540277272;254001001;;"Международная компания Акционерное общество ""АРЕАЛ""";2540277272;254001001;;Приморский край;0.00;22.07.2026;11.08.2026;"Компрессор воздушный ML02 CSPB25.05-4 ;; Компрессор винтовой в сборе Kaishan/2.292.0052 (оригинал)";https://www.rts-tender.ru/poisk/id/l4534673-4-12-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0318100043326000052;"Поставка запчастей для автотранспорта и самоходных машин (механизмов) Черноерковского филиала ФГБУ ""Управление ""Кубаньмелиоводхоз""";44-ФЗ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МЕЛИОРАЦИИ ЗЕМЕЛЬ И СЕЛЬСКОХОЗЯЙСТВЕННОГО ВОДОСНАБЖЕНИЯ ПО КРАСНОДАРСКОМУ КРАЮ""";2312042708;231201001;;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МЕЛИОРАЦИИ ЗЕМЕЛЬ И СЕЛЬСКОХОЗЯЙСТВЕННОГО ВОДОСНАБЖЕНИЯ ПО КРАСНОДАРСКОМУ КРАЮ""";2312042708;231201001;;Краснодарский край;159873.33;22.07.2026;03.08.2026;"Компрессор кондиционера ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l0318100043326000052-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
4534461;"компрессор винтовой Atlas Copco GA110VSD +PACK (производство Atlas Copco WUXI КНР) - 1шт.;";Коммерческие;"Общество с ограниченной ответственностью ""ГРУППА КОМПАНИЙ ФСК""";7708335695;770801001;;"Общество с ограниченной ответственностью ""ГРУППА КОМПАНИЙ ФСК""";7708335695;770801001;;Москва;0.00;22.07.2026;06.08.2026;"компрессор винтовой Atlas Copco GA110VSD +PACK (производство Atlas Copco WUXI КНР) - 1шт.; ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l4534461-4-12-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0829500001126004882;Выполнение работ по ремонту медицинского оборудования (АЭ213/ОМС/СМП/2026);44-ФЗ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР СОПРОВОЖДЕНИЯ ЗАКУПОК ГОСУДАРСТВЕННЫХ УЧРЕЖДЕНИЙ ЗДРАВООХРАНЕНИЯ ВОЛГОГРАДСКОЙ ОБЛАСТИ""";3460088465;346001001;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ВОЛГОГРАДСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1"", ВОЛГОГРАД";3443901306;344301001;;Волгоградская область;3197136.63;22.07.2026;30.07.2026;"Выполнение работ по ремонту медицинского оборудования: Компрессор медиц.для анестез. и реанимац. ""ДК50"" Зав.№ A-2091-03-07 Инв. 01374608 ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l0829500001126004882-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
32616226542;Поставка бензо-, электро- и прочего инструмента для нужд Валдайского ПМЭС;223-ФЗ;"филиал ПАО ""Россети"" - МЭС Центра";4716016979;773143001;"Кобякова Ю. Д.; 7 495 9628116 2574; KobyakovaYD@mes-centra.ru";"филиал ПАО ""Россети"" - МЭС Центра";4716016979;773143001;"7 495 9628116 2574; KobyakovaYD@mes-centra.ru";Москва;2994209.40;22.07.2026;30.07.2026;"Компрессор (автомобильный) BERKUT R15 12V-10ATM-40LPM ;; Компрессор (автомобильный) BERKUT R15 12V-10ATM-40LPM";https://www.rts-tender.ru/poisk/id/l32616226542-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0194200000526004574;Оснащение оборудованием спортзалов общеобразовательных школ;44-ФЗ;КОМИТЕТ ПРАВИТЕЛЬСТВА ЧЕЧЕНСКОЙ РЕСПУБЛИКИ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУ;2016014690;201601001;;МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ ЧЕЧЕНСКОЙ РЕСПУБЛИКИ;2020001415;201401001;;Чеченская Республика;1950444.00;22.07.2026;30.07.2026;"Компрессор ручной ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l0194200000526004574-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
0360600004426000076;Поставка запасных частей для транспортных средств;44-ФЗ;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА БЛАГОУСТРОЙСТВА ОКТЯБРЬСКОГО РАЙОНА""";6451019630;645101001;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА БЛАГОУСТРОЙСТВА ОКТЯБРЬСКОГО РАЙОНА""";6451019630;645101001;;Саратовская область;500000.00;22.07.2026;30.07.2026;"Трубка КАМАЗ, ПАЗ подвода охл. жидкости к компрессору ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l0360600004426000076-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
4533242;Оказание услуг по техническому обслуживанию компрессоров и осушителей сжатого воздуха;Коммерческие;"Акционерное общество ""Туганский горно-обогатительный комбинат ""Ильменит""";7014038550;701401001;;"Акционерное общество ""Туганский горно-обогатительный комбинат ""Ильменит""";7014038550;701401001;;Томская область;0.00;22.07.2026;31.07.2026;"Оказание услуг по техническому обслуживанию компрессоров и осушителей сжатого воздуха ;; Соответствует запросу “компрессор”";https://www.rts-tender.ru/poisk/id/l4533242-4-11-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
10515435;Оказание услуг по диагностике, техническому обслуживанию и ремонту двигателей внутреннего сгорания для нужд филиала Спецсвязи России – Регионального управления специальной связи по Северо-Западному региону – Управления специальной связи по городу Санкт-Петербургу и Ленинградской области.;Закупки малого объема;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНЫЙ ЦЕНТР СПЕЦИАЛЬНОЙ СВЯЗИ""";7717043113;771701001;Информация скрыта. Подробнее Доступно в личном кабинете Информация об организаторе и заказчике доступна в личном кабинете. Зарегистрируйтесь или войдите. Войти;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНЫЙ ЦЕНТР СПЕЦИАЛЬНОЙ СВЯЗИ""";7717043113;771701001;Информация скрыта. Подробнее Доступно в личном кабинете Информация об организаторе и заказчике доступна в личном кабинете. Зарегистрируйтесь или войдите. Войти;Москва;100000.00;21.07.2026;03.08.2026;"Расточка блока с хонингованием (компрессор), 1100 ;; Шлифовка шейки компрессора";https://www.rts-tender.ru/poisk/id/l15006433-3-9-1/;нет;компрессор;rts-tender.ru/poisk + Search/LoadPage;2026-07-30
