nazvanie;inn;nazvanie_egrul;kpp;region;okved;status;rukovoditel;dolzhnost;kandidatov;pochemu
ЧЕРЕПЕННИКОВ СЕРГЕЙ ВАЛЕРЬЕВИЧ;381100043305;ИП Черепенников Сергей Валерьевич;;Иркутская обл;47.52.5;ACTIVE;;;2;несколько кандидатов, взят первый
Чебаркульский МЗ;;;;;;;;;;кандидатов нет
Чебоксарский ХК;;;;;;;;;;кандидатов нет
Челябинск Челябинский МК;;;;;;;;;;кандидатов нет
Челябинский МК;;;;;;;;;;кандидатов нет
Челябинский кузнечно- прессовый завод Челябинский кузнечно-прессовый завод;7449006184;"ПАО ""ЧКПЗ""";744901001;Челябинская обл;25.62;ACTIVE;Гартунг Андрей Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
Челябинский цинковый завод;7448000013;"АО ""ЧЦЗ""";744801001;Челябинская обл;24.43.2;ACTIVE;Ульянов Игорь Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
Череповецкий АТЗ;;;;;;;;;;кандидатов нет
Череповецкий МК;;;;;;;;;;кандидатов нет
Чеховский завод;5048046877;"ООО ""ЧЗМ""";504801001;Московская обл;46.69;ACTIVE;Омуралиев Бек Кумарбекович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
Чусовской МЗ;;;;;;;;;;кандидатов нет
Шебекинский био-хим.завод;;;;;;;;;;кандидатов нет
Шебекинский завод СЖК;;;;;;;;;;кандидатов нет
Электросталь;5053000797;"АО ""МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД ""ЭЛЕКТРОСТАЛЬ""";505301001;Московская обл;24.10.21;ACTIVE;Шильников Евгений Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
Электроцинк;6658498530;"ООО ""ЭЦМ""";668501001;Свердловская обл;24.33;BANKRUPT;Юсупов Данис Иршатович;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ;5;несколько кандидатов, взят первый
Энергомаш;5047008220;"АО ""НПО ЭНЕРГОМАШ""";504701001;Московская обл;72.19.9;ACTIVE;Краснов Иван Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
Югтрансгаз;9102007361;"ООО ""ЮГТРАНСГАЗ""";910901001;Респ Крым;46.71;ACTIVE;Якименко Валерий Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
Южуралникель;5613000143;"ПАО ""КОМБИНАТ ЮЖУРАЛНИКЕЛЬ""";561401001;Оренбургская обл;49.20.9;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЧЕЛ-МАТЕРИАЛЫ""";;4;"отсеяно спутников: 1; несколько кандидатов, взят первый"
Юргинский абразивный завод;4230001768;ОАО ЮАЗ;423001001;Кемеровская область - Кузбасс;;LIQUIDATED;;;1;"отсеяно спутников: 1; один кандидат"
Ярославнефтеоргсинтез;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";760401001;Ярославская обл;19.20.9;ACTIVE;Карпов Николай Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
Ярцевский специальный чугуно- литейный завод Ярцевский специальный чугуно-литейный завод;;;;;;;;;;кандидатов нет
капитальный ремонт конденсаторов турбоагрегата ст.№11 ТЭЦ ОАО «СХК» с последующей противокоррозийной;;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Авторское сопровождение эксплуатации систем вибрационной диагностики (ВИДАС) турбоагрегатов К-1200-6,8/50 на энергоблоках №№ 1, 2 Ленинградской АЭС-2 Организатор ФИЛИАЛ АО ""КОНЦЕРН РОСЭНЕРГОАТОМ"" ""ЛЕНИНГРАДСКАЯ АТОМНАЯ СТАНЦИЯ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Воздуходувка EVL 31/29 Erstevak Организатор ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЦЕНТРОТЕХ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Выполнение монтажных работ по тому «Релейная защита и автоматика. УРОВ на ПС 220 кВ ЭС-1 (блок 110 кВ АТ-ВЛ Л-3), проекта «Замещение мощности турбоагрегата станционный № 12 на мощность турбоагрегата станционный № 13 ТЭЦ СХК, являющегося объектом, законченным строительством» Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""РУСАТОМ ИНФРАСТРУКТУРНЫЕ РЕШЕНИЯ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Выполнение работ по антикоррозийной защите конденсатора К-100-3685-2 турбоагрегата станционный N11 для нужд филиала АО «РИР» в г. Северске Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""РУСАТОМ ИНФРАСТРУКТУРНЫЕ РЕШЕНИЯ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Выполнение работ по устранению несоответствий, дефектов и иных повреждений, выявляемых в ходе процесса монтажа и пуско-наладки оборудования турбоагрегата. Организатор Общество с ограниченной ответственностью ""АЛЬСТОМ Атомэнергомаш""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Оказание услуг экспертной оценки тиристорных систем возбуждения УВГ-315/115Т генератора турбоагрегата ст. №2 и УВГ-250/115Т генератора турбоагрегата ст. №4 на ТЭЦ ООО ""НИИАР-ГЕНЕРАЦИЯ"" Организатор ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИИАР-ГЕНЕРАЦИЯ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Поставка материалов для ремонта роторов нагнетателей Организатор ""Колатомэнергоремонт"" - филиал акционерного общества ""Атомэнергоремонт""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Поставка пружинных блоков виброизоляторов верхней фундаментной плиты турбоагрегата машзала АЭС «Пакш», энергоблоки № 5 и 6 / Supply for vibration damper spring boxes of the turbine plant upper foundation slab steam turbine plant of turbine island of Units 5 and 6 of Paks NPP Организатор Общество с ограниченной ответственностью ""Турбинные технологии ААЭМ""";;;;;;;;;;кандидатов нет
"отказался Закупки Росатом Поставка электродвигателя для привода насосов гидроподъема роторов турбоагрегата Организатор Филиал АО ""Концерн Росэнергоатом"" ""Ростовская атомная станция""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Выполнить работы по динамической балансировке роторов турбокомпрессоров типа VTR-250 фирмы ""Броун-Бовери"" на корабле проект 775 зав. № 5, согласно ведомости исполнения работ по ГОЗ (пункт 158) Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""33 СУДОРЕМОНТНЫЙ ЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Закупка и поставка: Судового центробежного вертикального насоса типа 63WA25M55 в сборе с электродвигателем переменного тока тип mSSkf 160М-2А JP56 50/60Гц; 380/440В; 10/11,2кВт; 2940/3520 об/мин; 19,7 А. в количестве 01 к-т. Допускается замена электродвигателя переменного тока тип mSSkf 160М-2А; 50; ,3*380В; 10кВт,3000 об/мин. Данная продукция должна быть поставлена с паспортом производителя, инструкцией по эксплуатации на русском языке, сертификатом Ллойда, приемкой ОТК предприятия-изготовителя, гарантией, 2014-2015 года изготовления. Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""33 СУДОРЕМОНТНЫЙ ЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Поставка ЗИП для ремонта турбокомпрессора VTR-400 Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРОНШТАДТСКИЙ МОРСКОЙ ЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Поставка ЗИП для ремонта турбокомпрессоров VTR-400 Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРОНШТАДТСКИЙ МОРСКОЙ ЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Поставка клапанов всасывающих 4-й и 5-й ступени и клапанов нагнетательных сферических тарельчатых согласно Техническому заданию Организатор ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АМУРСКИЙ СУДОСТРОИТЕЛЬНЫЙ ЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Закупки по 223-ФЗ Поставка турбокомпрессоров в соответствии с техническим заданием Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТР СУДОРЕМОНТА ""ДАЛЬЗАВОД""";;;;;;;;;;кандидатов нет
"отказался Коммерческие закупки Выполнение работ по текущему ремонту турбоагрегата ст.№3 ПТ-80/100-130/13 для нужд энергетического комплекса НиГРЭС Организатор АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛГА""";;;;;;;;;;кандидатов нет
"отказался Коммерческие закупки Маслоочистительная установка (МОУ) системы смазки турбоагрегата и системы уплотнения вала генератора. N 105 КВТ, G20М3/ЧАС, PВХ. 0,3МПА Организатор Акционерное общество ""Силовые машины – ЗТЛ, ЛМЗ, Электросила, Энергомашэкспорт""";;;;;;;;;;кандидатов нет
"отказался Коммерческие закупки Проведение ремонта турбокомпрессора К-250-61-5 в компрессорной станции энергоцеха АО ""Волга"" Организатор Акционерное общество ""Волга""";;;;;;;;;;кандидатов нет
