inn;predpriyatie;sostoyaniy;est;pokupaet;planiruet;region;est_sajt_u_nas;est_telefon_u_nas;est_tehchelovek_u_nas;chto_nuzhno
7816158323;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
4213002810;Государственное бюджетное Стационарное учреждение Социального Обслужив;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7135001820;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""КРАСИВСКИЙ ДОМ ДЛЯ ПОЖИЛЫ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7838087330;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЛЕНСВЕТ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7136026256;ГОСУДАРСТВЕННОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ О;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7805144819;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
6904043545;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ТВЕР";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
8901041328;АДМИНИСТРАЦИЯ СЕЛА ОВГОРТ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5031015510;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5018185898;"МБУ ""АВТОБЫТДОР""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7841378080;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЛАБОРАТОРИЯ О";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5013011425;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7707102722;Государственное бюджетное учреждение здравоохранения города Москвы «Де;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5009063300;МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5956004601;"Муниципальное автономное общеобразовательное учреждение ""Ныробская сре";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5050118293;Муниципальное бюджетное учреждение городского поселения Свердловский «;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7819020429;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7819314482;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7807013963;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПРОГИМНАЗИЯ №;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5044064875;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ТРАНСПОРТНОЕ УЧРЕЖДЕНИЕ ПО ОБСЛУЖ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7203104390;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТЮМЕНСКОЙ ОБЛАСТИ ""ТЮМЕНСКАЯ ОБЛАС";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5049017237;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЧЕРУСТИНСКИЙ ДОМ КУЛЬТУРЫ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7807027733;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЦЕНТР ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7709944805;Государственное бюджетное общеобразовательное учреждение города Москвы;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7727846180;Государственное бюджетное учреждение города Москвы «Жилищник района Юж;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7825431280;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 214 Ц;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5108900020;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОЛЕНЕГ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
3230003347;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТРУБЧЕВСКАЯ ЦЕНТ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7811066862;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 33;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5050108190;"Муниципальное бюджетное учреждение города Фрязино ""Городское хозяйство";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5017053560;Муниципальное учреждение культуры Истринского муниципального района Мо;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7806000721;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
4217011911;"ГОСУДАРСТВЕННОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КУЗНЕЦКИЙ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7805146742;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ №261;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
6345000958;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЖИГУЛЕВСКИЕ СТРОЙМАТЕРИАЛЫ""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7805149341;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 378 К;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7801137289;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НАЧАЛЬНАЯ ШКО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
4205385870;Государственное бюджетное учреждение здравоохранения «Кузбасский клини;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7810201036;САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7811022833;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5022029436;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7701913481;Государственное бюджетное учреждение города Москвы «Городская реклама ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5050102293;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЩЁЛКОВО ""ЦЕНТР ГРА";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7805039638;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5031070286;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7130008973;"ГОСУДАРСТВЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""БАРСУ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2983997865;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НЕНЕЦКОГО АВТ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5027009602;МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬН;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7816158193;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5019002787;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
1435035642;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7804038776;САНКТ - ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5036034394;"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ №7""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7816165232;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7715628325;Государственное бюджетное учреждение города Москвы «Объединение культу;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7819019409;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5939005362;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7802319267;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР СОЦИАЛ";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7826718359;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5053004520;"МАОУ ""СОШ № 13 С УИОП""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2315078396;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЦЕНТР РА;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
8602002017;Муниципальное бюджетное общеобразовательное учреждение начальная школа;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7814719943;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7807026031;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7718104190;Государственное бюджетное учреждение здравоохранения города Москвы «Го;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5076006481;ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВС;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
2332016375;УПРАВЛЕНИЕ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7816158940;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7811066848;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕО;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5011023295;ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВС;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
8903020387;"МДОУ ""ДЕТСКИЙ САД ""РОСИНКА"" Г. НАДЫМА""";1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
5044070420;ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАС;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7825431233;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШКОЛА ЦЕНТРАЛЬНОГО РАЙ;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
7717694852;Государственное бюджетное учреждение города Москвы «Объединение культу;1;;1;;;;;;"site;phones;emails;люди из вашей живой базы"
