nomer;predmet;tip;zakazchik;zakazchik_inn;organizator;organizator_inn;cena;data_nachala;data_okonchaniya;status;region;ssylka;centrobezhnyy_predmet;klyuch;istochnik;data_sbora
9702535;Манометр ИАД-01-2А компл. 1fe МОДЕЛЬ LUXE D-68мм совмещен с нагнетателем;котировочная сессия;Государственное автономное учреждение города Москвы Инженерный научно-практический центр «Гормедтехника Департамента здравоохранения города Москвы»;7725262013;;;4917600;24.01.2024;24.01.2024;Снята с публикации;г Москва;https://zakupki.mos.ru/auction/9702535;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
9690918;Манометр ИАД-01-2А компл. 1fe МОДЕЛЬ LUXE D-68мм совмещен с нагнетателем;котировочная сессия;Государственное автономное учреждение города Москвы Инженерный научно-практический центр «Гормедтехника Департамента здравоохранения города Москвы»;7725262013;;;84930;25.12.2023;25.12.2023;Проведена;г Москва;https://zakupki.mos.ru/auction/9690918;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
4630662;"Ротор к нагнетателю ТВН 360-22-3 Ротор нагнетателя ТВН 360-22, ч. 1316.25 СБ (материал покрышек,диска с лопатками,втулки-сталь 14Х17Н2; материал вала-сталь 34ХМА) в кол-ве 1 шт";B2B;АКЦИОНЕРНОЕ ОБЩЕСТВО КРЫМСКИЙ СОДОВЫЙ ЗАВОД;9106001900;;;;29.08.2023;15.09.2023;Прием предложений завершен;;https://zakupki.mos.ru/need/4630662;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
9589827;Нагнетатель смазки высокого давления Groz FOR/10A GR44255 с ножной накачкой, 10 кг;котировочная сессия;Государственное бюджетное учреждение города Москвы «Московский городской трест геолого-геодезических и картографических работ»;7714972558;;;39440;25.07.2023;25.07.2023;Проведена;г Москва;https://zakupki.mos.ru/auction/9589827;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
0573200002418000864;Поставка нагнетателя смазки с электроприводом (бак 25 л) для нужд филиала Юго-западный ГУП «Мосгортранс»;конкурентная процедура;Государственное унитарное предприятие города Москвы «Мосгортранс»;7705002602;;;218499.99;20.06.2018;28.06.2018;Завершены;г Москва;https://zakupki.mos.ru/tender/1549606;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5109111;НАГНЕТАТЕЛЬ ВОЗДУШНЫЙ - ВЕНТИЛЯТОР ДЛЯ АВТОНОМНЫХ ОТОПИТЕЛЕЙ - СУХИХ - ФЕНОВ 2 КВТ ИЛИ 5 КВТ 24V, KINGMOON;B2B;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛ - ТРАНСКОМ""";5944202327;;;;29.08.2024;05.09.2024;Прием предложений завершен;г Москва;https://zakupki.mos.ru/need/5109111;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
9860770;Поставка нагнетателя масла (маслораздатчика) ручного на объект: «Пожарное депо на 2 выезда в микрорайоне Новобродовский, г. Пермь»;котировочная сессия;"Государственное казенное учреждение Пермского края ""Управление капитального строительства Пермского края""";5902293717;;;11103.6;24.10.2024;25.10.2024;Проведена;край Пермский;https://zakupki.mos.ru/auction/9860770;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5356186;Поставка запасных частей для тонометров (манжета для измерения артериального давления, многоразового использования, нагнетатель) для ГУЗ ТО «ТЦМКСиНМП»;закупка по потребностям;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ТУЛЬСКОЙ ОБЛАСТИ ""ТЕРРИТОРИАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ КАТАСТРОФ, СКОРОЙ И НЕОТЛОЖНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";7107126009;;;84500;24.02.2025;27.02.2025;Прием предложений завершен;обл Тульская;https://zakupki.mos.ru/need/5356186;сомнительно;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
3607540;Поставка Запасных частей для автомобиля IVEKO-АМТ (Воздушный нагнетатель 24 В) для нужд ГБУЗ «Брянская областная станция переливания крови»;закупка по потребностям;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БРЯНСКАЯ ОБЛАСТНАЯ СТАНЦИЯ ПЕРЕЛИВАНИЯ КРОВИ""";3201003889;;;10500;28.01.2021;01.02.2021;Прием предложений завершен;обл Брянская;https://zakupki.mos.ru/need/3607540;сомнительно;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5569740;Ремонт аэротенка (инв. № 4269) цех БОПС: ремонт редуктора РЦОТ-530-2,2. нагнетателя марки Н360-21-1 № 5;B2B;АКЦИОНЕРНОЕ ОБЩЕСТВО КОНДОПОЖСКИЙ ЦЕЛЛЮЛОЗНО-БУМАЖНЫЙ КОМБИНАТ;1003018230;;;;07.07.2025;21.07.2025;Отменена;;https://zakupki.mos.ru/need/5569740;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
31908035482;Открытый аукцион в электронной форме среди субъектов малого и среднего предпринимательства на право заключения договора на поставку запасных частей к нагнетателям для нужд АО «Мосводоканал» в 2020 году;конкурентная процедура;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";7701984274;;;1821567.26;;15.07.2019;Завершены;г Москва;https://zakupki.mos.ru/tender/29777546;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5983633;выполнение работ по техническому обслуживанию нагнетателей марки Н-360-21-1 в количестве 3шт. участка биологической очистки цеха БОПС в 2026 году.;B2B;АКЦИОНЕРНОЕ ОБЩЕСТВО КОНДОПОЖСКИЙ ЦЕЛЛЮЛОЗНО-БУМАЖНЫЙ КОМБИНАТ;1003018230;;;;24.03.2026;31.03.2026;Прием предложений завершен;;https://zakupki.mos.ru/need/5983633;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
4514631;Поставка ручных нагнетателей масла и смазки для Санкт-Петербургского государственного казенного учреждения «Жилищное агентство Красногвардейского района Санкт-Петербурга» для нужд Санкт-Петербурга в 2023 году;закупка по потребностям;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЖИЛИЩНОЕ АГЕНТСТВО КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА""";7806051469;;;19057.67;16.05.2023;18.05.2023;Прием предложений завершен;г Санкт-Петербург;https://zakupki.mos.ru/need/4514631;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5954863;выполнение работ по техническому обслуживанию нагнетателей марки Н-360-21-1 в количе-стве 7шт. участка биологической очистки цеха БОПС в 2026 году.;B2B;АКЦИОНЕРНОЕ ОБЩЕСТВО КОНДОПОЖСКИЙ ЦЕЛЛЮЛОЗНО-БУМАЖНЫЙ КОМБИНАТ;1003018230;;;;06.03.2026;13.03.2026;Прием предложений завершен;;https://zakupki.mos.ru/need/5954863;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
5972530;ремонт нагнетателя 360-21-1 (инв. № 4315) участка биологической очистки производственных стоков (БОПС): ремонт синхронного электродвигателя переменного тока СТД-630-23 УХЛ4;B2B;АКЦИОНЕРНОЕ ОБЩЕСТВО КОНДОПОЖСКИЙ ЦЕЛЛЮЛОЗНО-БУМАЖНЫЙ КОМБИНАТ;1003018230;;;;18.03.2026;30.03.2026;Отменена;;https://zakupki.mos.ru/need/5972530;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
9992878;"Набор проктологический НП-01 «Кварц» по ТУ 9442-008-12241430-2014 I. Состав: Головка осветительная. Тубус сменный с волоконным световодом и обтуратором ТС-ВС-07/20-300, ТС-ВС-07/18-200; ТС-ВС-07/16-200.ТС-ВС-07/12-200 Ручка, Крышка защитная, Насадка манипуляционная, Нагнетатель, Ватодержатель стержн";котировочная сессия;Государственное бюджетное учреждение здравоохранения города Москвы «Диагностический центр № 5 с поликлиническим отделением Департамента здравоохранения города Москвы»;7715065224;;;45000;11.06.2025;11.06.2025;Не состоялась;г Москва;https://zakupki.mos.ru/auction/9992878;да;нагнетатель;zakupki.mos.ru/api/Cssp/Purchase/Query;2026-07-30
