klyuch;procedure_id;nomer;predmet;zakazchik;slug;inn;v_ocheredi;summa;data;sekciya;ssylka
центробежный;172524;31806313311;0001/18/4.3/0023298/ДНадым/ЗП/ГОС/Э/30.03.2018 Поставка установки азотной для нужд ООО «Газпром добыча Надым»;ПАО ГАЗПРОМ;pao-gazprom;7736050003;;51260018.04;2018-03-30;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/109752-0001-18-4-3-0023298-dnadym-zp-gos-e-30-03-2018-postavka-ustanovki-azotnoy-dlya-nuzhd-ooo-gazprom-dobycha-nadym/
центробежный;160609;ГП724852;"Запрос котировок на право заключения договора поставки насосов в январе 2018 года для нужд АО ""Трансинжстрой""";АО Трансинжстрой;ao-transinzhstroy;7701011412;;2008830.0;2017-12-21;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/131649-zapros-kotirovok-na-pravo-zaklyucheniya-dogovora-postavki-nasosov-v-yanvare-2018-goda-dlya-nuzhd-ao-transinzhstroy/
центробежный;169954;ГП815025;"Запрос котировок на право заключения договора поставки насосов в марте-апреле 2018 года для нужд АО ""Трансинжстрой""";АО Трансинжстрой;ao-transinzhstroy;7701011412;;953876.85;2018-03-14;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/144348-zapros-kotirovok-na-pravo-zaklyucheniya-dogovora-postavki-nasosov-v-marte-aprele-2018-goda-dlya-nuzhd-ao-transinzhstroy/
центробежный;171516;ГП827077;Запрос цен на поставку запчастей для насоса ПЭ-150-63 для нужд Челябинского филиала ООО Мечел-Энерго. Участниками данной процедуры могут стать: только субъекты малого и среднего предпринимательства.;"ЧФ ООО ""Мечел-Энерго""";chelyabinskiy-filial-obschestva-s-ogranichennoy-otvetstvennostyu-mechel-energo;7722245108;да;217176.0;2018-03-26;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/146585-zapros-tsen-na-postavku-zapchastey-dlya-nasosa-pe-150-63-dlya-nuzhd-chelyabinskogo-filiala-ooo-mechel-energo-uchastnikami-dannoy-pr
центробежный;176017;31806404637;Поставка автомобильных запасных частей;«Газпром трансгаз Уфа»;ooo-gazprom-transgaz-ufa;0276053659;;2062832.9;2018-04-23;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/111360-postavka-avtomobilnyh-zapasnyh-chastey/
центробежный;176931;31806432793;Поставка насосов НВ 50/50 для нужд ООО «Газпром переработка» в 2018 году.Закупка таких товаров осуществляется только у субъектов малого и среднего предпринимательства.(№0056/18/4.3/0021328/ГПереработка/ЗП/ГОС/Э/27.04.2018);ООО Газпром центрремонт;ooo-gazprom-tsentrremont-1;5050073540;;3353531.68;2018-04-27;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/111782-postavka-nasosov-nv-50-50-dlya-nuzhd-ooo-gazprom-pererabotka-v-2018-godu-zakupka-takih-tovarov-osuschestvlyaetsya-tolko-u-subektov-
центробежный;203101;31807081400;Поставка агрегата электронасосного по статье КР для нужд филиала ООО «Газпром ПХГ» «Канчуринское УПХГ» (0057/18/4.2/0072812/ГПХГ/ЗП/ГОС/Э/29.10.2018) ДЛЯ СУБЪЕКТОВ МАЛОГО И СРЕДНЕГО ПРЕДПРИНИМАТЕЛЬСТВА;ГАЗПРОМ ПХГ;ooo-gazprom-phg-2;5003065767;;1546480.62;2018-10-29;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/125104-postavka-agregata-elektronasosnogo-po-statie-kr-dlya-nuzhd-filiala-ooo-gazprom-phg-kanchurinskoe-uphg-0057-18-4-2-0072812-gphg-zp-g
центробежный;194494;31806865636;"Поставка полнокомплектных УЭЦН для нужд ОАО ""Томскгазпром""";Востокгазпром;oao-vostokgazprom;7017005296;;83621585.0;2018-08-29;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/120652-postavka-polnokomplektnyh-uetsn-dlya-nuzhd-oao-tomskgazprom/
центробежный;194657;31806870996;"Поставка мультифазных насосов для нужд ОАО ""Томскгазпром""";Востокгазпром;oao-vostokgazprom;7017005296;;5015000.0;2018-08-30;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/120757-postavka-multifaznyh-nasosov-dlya-nuzhd-oao-tomskgazprom/
центробежный;184453;31806635592;"Поставка насосного агрегата марки ЦНСг 180-255 с рамой и электродвигателем для нужд Белорецкого филиала ООО ""МЕЧЕЛ-ЭНЕРГО"". Участниками процедуры могут стать любые лица, в том числе субъекты малого и среднего предпринимательства.";Белорецкий филиал ООО МЕЧЕЛ-ЭНЕРГО;beloretskiy-filial-obschestva-s-ogranichennoy-otvetstvennostyu-mechel-energo;7722245108;да;885000.0;2018-06-22;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/162244-postavka-nasosnogo-agregata-marki-tsnsg-180-255-s-ramoy-i-elektrodvigatelem-dlya-nuzhd-beloretskogo-filiala-ooo-mechel-energo-uchas
центробежный;185570;31806665991;Поставка аппаратов высокого давления;«Газпром трансгаз Уфа»;ooo-gazprom-transgaz-ufa;0276053659;;882700.1;2018-06-28;Закупки ГК «Газпром»;https://etpgpb.ru/procedure/tender/gaz/116365-postavka-apparatov-vysokogo-davleniya/
центробежный;188782;ГП819746;"Капитальный ремонт насосов ЭВЦ 14-210-300 (без электродвигателей)
";"АО ХК ""Якутуголь""";ao-holdingovaya-kompaniya-yakutugol;1434026980;;;2018-07-23;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/167340-kapitalnyy-remont-nasosov-evts-14-210-300-bez-elektrodvigateley/
центробежный;190148;ГП808056;Запрос цен на поставку муфты типа CEPR270 к насосу ПЭ 250-45-2 для нужд Челябинского филиала ООО Мечел-Энерго. Участниками данной процедуры могут стать: только субъекты малого и среднего предпринимательства.;"ЧФ ООО ""Мечел-Энерго""";chelyabinskiy-filial-obschestva-s-ogranichennoy-otvetstvennostyu-mechel-energo;7722245108;да;325680.0;2018-08-01;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/168807-zapros-tsen-na-postavku-mufty-tipa-cepr270-k-nasosu-pe-250-45-2-dlya-nuzhd-chelyabinskogo-filiala-ooo-mechel-energo-uchastnikami-da
центробежный;190232;ГП808127;"Поставка УЭЦН для ЗАО ""САНЕКО""";УК АЛРЕП;ooo-uk-alrep;7704809182;;;2018-08-01;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/168967-postavka-uetsn-dlya-zao-saneko/
центробежный;1377220;ГП447104;"Закупка насосов Wilo «Музейный и театрально-образовательный комплекс"", в рамках проекта «Музейный комплекс», расположенные по адресу: Российская Федерация, г. Севастополь, ул. Катерная 34б";АО АРГО;ao-argo;9103094977;;0.0;2024-11-13;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1036974-zakupka-nasosov-wilo-muzeynyy-i-teatralno-obrazovatelnyy-kompleks-v-ramkah-proekta-muzeynyy-kompleks-raspolozhennye-po-adresu-ross
центробежный;1403769;32414298095;Поставка насоса циркуляционного PUMP;АО МЕЖДУНАРОДНЫЙ АЭРОПОРТ ВНУКОВО;ao-mezhdunarodnyy-aeroport-vnukovo;7710404473;;4593600.0;2024-12-06;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/1051448-postavka-nasosa-tsirkulyatsionnogo-pump/
центробежный;1398490;32414276973;Поставка насоса ЦНС 180/255 с ответными фланцами.;МКП ОГО ТЕПЛОЭНЕРГО;munitsipalnoe-kazennoe-predpriyatie-osinnikovskogo-gorodskogo-okruga-teploenergo;4222016746;;849722.22;2024-12-03;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/1045823-postavka-nasosa-tsns-180-255-s-otvetnymi-flantsami/
центробежный;1355681;ГП446835;Поставка насоса для системы пылеподавления;"АО ""ВТУ""";ao-vaninotransugol;2709015787;;0.0;2024-10-23;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1025124-postavka-nasosa-dlya-sistemy-pylepodavleniya/
центробежный;1445136;АП090610;Насосы и установки цементировочные;"ООО ""РУСГАЗБУРЕНИЕ""";ooo-rusgazburenie;7704459330;;0.0;2025-02-04;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1074823-nasosy-i-ustanovki-tsementirovochnye/
центробежный;1389040;32414236654;Поставка насосов;ИКС;ooo-intellektualnye-kommunalnye-sistemy;7707429693;;416336.04;2024-11-25;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/1043313-postavka-nasosov/
центробежный;1396348;ГП471818;Электронасосный агрегат КХ25/32 (1050*х440*х550* мм)- 2 шт.;"АО ""КАУСТИК""";ao-kaustik;3448003962;;0.0;2024-11-29;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1047399-elektronasosnyy-agregat-kh25-32-1050-h440-h550-mm-2-sht/
центробежный;1367092;ГП423609;Насос трехфазный LDPB2-18-TP-380V;КАЗАНСКИЙ ЗАВОД ЭЛЕКТРОПРИБОР;oao-kazanskiy-zavod-elektropribor;1655064494;;0.0;2024-11-02;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1031627-nasos-trehfaznyy-ldpb2-18-tp-380v/
центробежный;1391373;АП085640;Поставка моторного подогревателя МП-70 в рамках объекта «Этап 13.1. Объекты УКПГ-45 (в том числе эксплуатационные скважины) (1 очередь строительства), (код подобъекта 051-2000714.0191)», «Этап 13.2. Объекты УКПГ-45 (в том числе эксплуатационные скважины) (2 очередь строительства), (051-2000714.0320);АО Ленгазспецстрой;ao-lengazspetsstroy;7806027191;;3896900.0;2024-11-26;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1044549-postavka-motornogo-podogrevatelya-mp-70-v-ramkah-obekta-etap-13-1-obekty-ukpg-45-v-tom-chisle-ekspluatatsionnye-skvazhiny-1-ochere
центробежный;1393916;32414256177;Поставка насосов;"МП """"ВОДОКАНАЛ""";munitsipalnoe-predpriyatie-sergachskogo-munitsipalnogo-okruga-nizhegorodskoy-oblasti-vodokanal;5229007453;;1294075.98;2024-11-28;Закупки.Бизнес223;https://etpgpb.ru/procedure/tender/etp/1045920-postavka-nasosov/
центробежный;1458568;АП091370;300000089268. Модернизация конструкции насосов малогабаритных УЭЛН с целью повышения эффективности эксплуатации добывающего фонда скважин, осложненного выносом механических примесей;"ООО ""Техактив";ooo-morneftegazproekt;9725044812;;0.0;2025-02-18;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1080834-300000089268-modernizatsiya-konstruktsii-nasosov-malogabaritnyh-ueln-s-tselyu-povysheniya-effektivnosti-ekspluatatsii-dobyvayusche
центробежный;1425780;АП088766;"Поставка тепловых пушек на объект строительства Обустройство Ковыктинского газоконденсатного месторождения (283/01) для нужд АО ""СТНГ""";АОСТНГ;ao-stroytransneftegaz;7714572888;да;1830905.91;2024-12-28;Закупки.Бизнес;https://etpgpb.ru/procedure/tender/etp/1063685-postavka-teplovyh-pushek-na-obekt-stroitelstva-obustroystvo-kovyktinskogo-gazokondensatnogo-mestorozhdeniya-283-01-dlya-nuzhd-ao-s
