inn;predpriyatie;obekt;deystvuet_do;status;data;vyvod;ekspertnaya_org;ssylka
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";турбокомпрессор №1 К-525-61-5, зав.10388, инв. № 901020006240. Площадка цеха турбокомпрессорной станции рудника «Заполярный» трест «Норильскшахтсервис» ООО «Норильскникельремонт»;31.12.2020;Срок истёк;04.12.2017;соответствует;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-08572-2017
7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";центробежный компрессор марки LMC-311P серийный № 964212027 установленный на ЛГКС, ЦПиКГ, Лугинецкое месторождение.;31.12.2020;Срок истёк;17.10.2017;соответствует;"ООО ""НЦТО""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-23165-2017
7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";центробежный компрессор марки LMC-311P серийный № 964212028 установленный на ЛГКС, ЦПиКГ, Лугинецкое месторождение.;31.12.2020;Срок истёк;17.10.2017;соответствует;"ООО ""НЦТО""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-23166-2017
7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";техническое устройство центробежный компрессор марки Cooper-Bessemer RC6S зав. № 1768 установленный на ЛГКС, ЦПиКГ, Лугинецкое месторождение;31.12.2020;Срок истёк;13.12.2017;соответствует;"ООО ""НЦТО""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-30103-2017
7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";техническое устройство центробежный компрессор марки Cooper-Bessemer RC9-8B зав. № 1767, установленный на ЛГКС, ЦПиКГ, Лугинецкое месторождение;31.12.2020;Срок истёк;13.12.2017;соответствует;"ООО ""НЦТО""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-30052-2017
7022000310;"АО ""ТОМСКНЕФТЬ"" ВНК";техническое устройство центробежный компрессор марки Cooper-Bessemer RC9-8B зав. № 1769 установленный на ЛГКС, ЦПиКГ, Лугинецкое месторождение;31.12.2020;Срок истёк;13.12.2017;соответствует;"ООО ""НЦТО""";https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-30091-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки К-890-400, техн. № КЦ-101/1, зав. № 5049 (Площадка переработки попутного нефтяного газа Южно-Балыкского ГПЗ АО «СибурТюменьГаз»);31.12.2020;Срок истёк;31.03.2017;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-13021-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный компрессор марки К-890-121-1, техн. № КЦ-101/3, зав. № 6904 (Площадка переработки попутного нефтяного газа Южно-Балыкского ГПЗ АО «СибурТюменьГаз»);31.12.2020;Срок истёк;31.03.2017;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-13034-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки К-354-101-1, тех. № ТК-1, зав.№ 9628 (Площадка Вынгаяхинской компрессорной станции промысловой (Вынгапуровский ГПЗ) АО СибурТюменьГаз»);31.12.2020;Срок истёк;29.05.2017;не в полной мере;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-18640-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Техническое устройство – Центробежный компрессор марки К-380-103-1, тех. № ТК-1, зав. №6591 (Площадка Холмогорской компрессорной станции промысловой (Муравленковский ГПЗ) АО «СибурТюменьГаз»);31.12.2020;Срок истёк;15.12.2016;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-40023-2016
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";техническое устройство – Центробежный компрессор марки 4ГЦ2-109/18-76, тех. № КЦ-102/1, зав. №87001 (Площадка переработки попутного нефтяного газа Муравленковского ГПЗ АО «СибурТюменьГаз»);31.12.2020;Срок истёк;09.01.2017;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-00087-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Центробежный турбокомпрессор типа 8RPA-70 «Светлана», техн. № ТК-2, зав. № 1805575 (Площадка переработки попутного нефтяного газа Южно-Балыкского ГПЗ АО «СибурТюменьГаз»);31.12.2020;Срок истёк;31.03.2017;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-13015-2017
7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Турбокомпрессор марки 4 RPK 60 (АТП 5-5/3), техн. № КЦ-501/1, зав. № 2 805 876, эксплуатируемый в составе опасного производственного объекта –Площадка переработки попутного нефтяного газа Муравленковского ГПЗ АО «СибурТюменьГаз», зарегистрированного в государственном реестре как опасный производственный объект II класса опасности, рег.№ № А58-40551-0058, предназначен для обеспечения холодом установки НТК.;31.12.2020;Срок истёк;26.12.2016;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-42841-2016
8610012450;"ООО ""Няганьгазпереработка""";Компрессор центробежный марки  К-890-121-1, техн. № КЦ-101/2,  зав. № 8797, эксплуатируемый в составе Площадки газоперерабатывающего завода ООО «Няганьгазпереработка», зарегистрированной в государственном реестре как опасный производственный объект II класса опасности, рег. № А58-80023-0001, предназначен для компримирования (сжатия) попутного нефтяного газа.;31.12.2020;Срок истёк;22.12.2016;соответствует;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-42372-2016
4205000908;"КАО ""АЗОТ""";техническое устройство: центробежный компрессор ОК-500-94 поз.3 зав.№ 554;30.12.2020;Срок истёк;24.11.2016;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-22073-2016
4205000908;"КАО ""АЗОТ""";техническое устройство: центробежный компрессор ЦК-135/8 поз.ВК-1Б зав.№ 75015;30.12.2020;Срок истёк;18.01.2017;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-00835-2017
7116000066;"АО ""НАК ""АЗОТ""";центробежный компрессор поз.11-ТК-1,  эксплуатируемый  в АО «НАК» Азот» цех Карбамид-3 (ОПО III класса опасности, индекс отраслевой принадлежности-7).;29.12.2020;Срок истёк;12.05.2017;соответствует;"ПАО ""НОРЭ""";https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-04116-2017
4205000908;"КАО ""АЗОТ""";центробежный компрессор К-905-61-1 зав.№ № 8815 поз.3 (включая элементы маслосистемы)   цех Газового сырья;28.12.2020;Срок истёк;14.06.2019;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-12301-2019
8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Турбокомпрессор центробежный,воздушный К-250-61-2, зав. №433 , поз.№2, инв.№424313, установленный на площадке производства и помола цемента  и извести Цементного завода  ЗФ ПАО «ГМК «Норильский никель»;26.12.2020;Срок истёк;13.04.2017;соответствует;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-02029-2017
2457061937;"ООО ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";турбокомпрессор №8 К-500-61-1, зав.№ 179, инв. № 104100018405. Площадка цеха турбокомпрессорной станции рудника «Октябрьский» треста «Норильскшахтсервис»;25.12.2020;Срок истёк;30.08.2018;соответствует;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-08220-2018
8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Компрессор воздушный, центробежный К-1500-62-2 № 11/59М, инв. № 024007, зав. № 8838 НМЗ;22.12.2020;Срок истёк;21.02.2017;соответствует;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-00916-2017
5606001611;"ООО ""ММСК""";турбокомпрессор К500-61-5 (инв. №1383), расположенный на территории ЦПТК ООО «ММСК», г. Медногорск;19.12.2020;Срок истёк;31.01.2017;соответствует;"АО НТЦ ""ДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-03337-2017
7116000066;"АО ""НАК ""АЗОТ""";техническое устройство: центробежный турбокомпрессор ТГ-65-1,06, поз.М-1/1, инв.№1430431641, эксплуатируемый  в АО «НАК» Азот» цех ПАК (отд.КАК)  (ОПО I класса опасности, индекс отраслевой принадлежности-7).;16.12.2020;Срок истёк;04.05.2017;соответствует;"ПАО ""НОРЭ""";https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-03929-2017
