"url";"отрасль (раздел)";"сфера";"производитель";"оборудование";"заказчик";"город";"дата";"название (h1)"
"https://prokompressor.ru/projects/proizvodstvo/remeza-shine-systems/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК 20Т-15-500 Д (с осушителем)";"ООО ""Шайн Системс""";"Новосибирск";"июнь 2021 г.";"Винтовой компрессор ""Ремеза"" ВК 20Т-15-500 Д (с осушителем) для ООО ""Шайн Системс"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-atmis/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК 7Е-15-500 Д (с осушителем)";"ООО ""Атмис""";"";"июнь 2021 г.";"Винтовой компрессор ""Ремеза"" ВК 7Е-15-500 Д (с осушителем)"
"https://prokompressor.ru/projects/proizvodstvo/remeza-vzms/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК100-8";"ООО ""ВЗМС""";"Волгоград";"февраль 2023 г.";"Винтовой компрессор ""Ремеза"" ВК100-8 для ООО ""ВЗМС"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-reostat/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК15Т-15-500Д (с осушителем)";"ООО ""Рестоарт""";"Москва";"май 2022 г.";"Винтовой компрессор ""Ремеза"" ВК15Т-15-500Д (с осушителем) для ООО ""Рестоарт"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-szto/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК20Т-16-500Д2";"ООО ""ПК Сибирский завод торгового оборудования""";"Красноярск";"май 2022 г.";"Винтовой компрессор ""Ремеза"" ВК20Т-16-500Д2 для ООО ""ПК Сибирский завод торгового оборудования"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-selhozmash/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК20Т-16-500Д2";"ООО ""Сельхозмаш""";"Люберцы";"апрель 2022 г.";"Винтовой компрессор ""Ремеза"" ВК20Т-16-500Д2 для ООО ""Сельхозмаш"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-aslz/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор ""Ремеза"" ВК60-8";"ООО ""АСЛЗ""";"Барнаул";"январь 2022 г.";"Винтовой компрессор ""Ремеза"" ВК60-8 для ООО ""Аслз"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-krim/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор REMEZA ВК50-10";"ООО ""СИМФЕРОПОЛЬСКОЕ ПО КРЫМПЛАСТ""";"Симферополь";"декабрь 2024 г.";"Винтовой компрессор REMEZA ВК50-10 для ООО ""СИМФЕРОПОЛЬСКОЕ ПО КРЫМПЛАСТ"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-htz/";"proizvodstvo";"Производство";"Remeza";"винтовые компрессоры ""Ремеза"" ВК 15Т-8-500 Д";"ООО ""Хабаровский трубный завод""";"Хабаровск";"сентябрь 2020 г.";"Винтовые компрессоры ""Ремеза"" ВК 15Т-8-500 Д для ООО ""Хабаровский трубный завод"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-mmk/";"proizvodstvo";"Производство";"Remeza";"компрессоры ""Ремеза"" ВК7Т-10-270Д (с осушителем)";"АО ""ММК-МЕТИЗ""";"Магнитогорск";"июнь 2022 г.";"Винтовые компрессоры ""Ремеза"" ВК7Т-10-270Д (с осушителем) для АО ""ММК-МЕТИЗ"""
"https://prokompressor.ru/projects/proizvodstvo/remeza-centrremont/";"proizvodstvo";"Производство";"Remeza";"дизельный винтовой компрессор ""REMEZA"" ДК-10/10 Р";"ООО ""Центрспецремонт""";"";"сентябрь 2020 г.";"Дизельный винтовой компрессор ""REMEZA"" ДК-10/10 Р"
"https://prokompressor.ru/projects/proizvodstvo/remeza-max/";"proizvodstvo";"Производство";"Remeza";"поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100";"ООО ""Максимум""";"Чита";"июнь 2021 г.";"Поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100"
"https://prokompressor.ru/projects/proizvodstvo/brusnika/";"proizvodstvo";"Производство";"Remeza";"поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100 -11,0";"ООО ""Брусника Восток""";"";"декабрь 2020 г.";"Поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100 -11,0"
"https://prokompressor.ru/projects/proizvodstvo/remeza-omega/";"proizvodstvo";"Производство";"Remeza";"поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100/16-7.5";"ООО ""Омега""";"Якутия";"январь 2021 г.";"Поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100/16-7.5"
"https://prokompressor.ru/projects/proizvodstvo/avagon-remeza/";"proizvodstvo";"Производство";"Remeza";"поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100/16-7.5";"АО ""Алтайвагон""";"Новоалтайск";"май 2021 г.";"Поршневой компрессор ""REMEZA"" СБ4/Ф-500.LT100/16-7.5 для АО ""Алтайвагон"""
"https://prokompressor.ru/projects/proizvodstvo/vintovoy-kompressor-remeza-vk40-8-dlya-ooo-npp-metall-kompozit/";"proizvodstvo";"Производство";"Remeza";"винтовой компрессор REMEZA ВК40-8";"ООО НПП ""Металл-Композит""";"Ульяновск";"август 2025 г.";"Винтовой компрессор REMEZA ВК40-8 для ООО НПП ""Металл-Композит"""
"https://prokompressor.ru/projects/proizvodstvo/robuschi-cement/";"proizvodstvo";"Производство";"Robushi";"ротационная воздуходувка ""ROBUSCHI"" RBS 35/F";"ООО ""Петербургцемент""";"Сланцы";"сентябрь 2020 г.";"Ротационная воздуходувка ""ROBUSCHI"" RBS 35/F"
"https://prokompressor.ru/projects/proizvodstvo/xeleron-rusaviaprom/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A";"ООО ""Русавиапром""";"Новосибирск";"февраль 2023 г.";"Винтовой компрессор ""Xeleron"" Z10A для ООО ""Русавиапром"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-acvateh/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/10 (IP54)";"ООО ""Акватех""";"Барнаул";"февраль 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/10 (IP54) для ООО ""Акватех"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-okonika/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/10";"ООО ""Оконика""";"Барнаул";"декабрь 2021 г.";"Винтовой компрессор ""Xeleron"" Z10A/10 для ООО ""Оконика"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-tehavtomatika/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8 (IP54) (Hanbell)";"ООО ""ТехАвтоматика""";"Рубцовск";"май 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) (Hanbell) для ООО ""ТехАвтоматика"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-altaikuzov/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8 (IP54)";"ООО ""Алтайкузов""";"Барнаул";"декабрь 2021 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) для ООО ""Алтайкузов"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-biofabrika/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8 (IP54)";"ООО ""Биофабрика Кольцово""";"Бердск";"март 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) для ООО ""Биофабрика Кольцово"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-vilor/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8 (IP54)";"ООО ""Вилор""";"";"июнь 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) для ООО ""Вилор"""
"https://prokompressor.ru/projects/proizvodstvo/nitrogen-xeleron/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8";"ООО ""Нитроген""";"Барнаул";"март 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) для ООО ""Нитроген"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-promexport/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8 (IP54)";"ООО ""Промэкспорт""";"Алтайский край";"ноябрь 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 (IP54) для ООО ""Промэкспорт"""
"https://prokompressor.ru/projects/proizvodstvo/ac-agro-xeleron/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/8";"ООО ""Ас-Агро""";"Барнаул";"март 2022 г.";"Винтовой компрессор ""Xeleron"" Z10A/8 для ООО ""Ас-Агро"""
"https://prokompressor.ru/projects/proizvodstvo/berg-himagroteh/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z15A/10";"ООО ""ХимАгроТех""";"Барнаул";"октябрь 2021 г.";"Винтовой компрессор ""Xeleron"" Z15A/10 для ""ХимАгроТех"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-dtc/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z20A/10 (IP23)";"ИП Чуфенёв Д.Л.";"";"декабрь 2020 г.";"Винтовой компрессор ""Xeleron"" Z20A/10 (IP23)"
"https://prokompressor.ru/projects/proizvodstvo/xeleron-agroupp/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z300PMA";"ООО ""Альянсгрупп""";"Уссурийск";"октябрь 2022 г.";"Винтовой компрессор ""Xeleron"" Z300PMA для ООО ""Альянсгрупп"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-app/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z30A/8";"ООО ""АлтайПромПакет""";"Барнаул";"декабрь 2021 г.";"Винтовой компрессор ""Xeleron"" Z30A/8 для ООО ""АлтайПромПакет"""
"https://prokompressor.ru/projects/proizvodstvo/avrora-xeleron/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z40A/10";"ООО ""Аврора Алтая""";"Барнаул";"сентябрь 2021 г.";"Винтовой компрессор ""Xeleron"" Z40A/10 для ООО ""Аврора Алтая"""
"https://prokompressor.ru/projects/proizvodstvo/nx-xeleron/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z40A/8 (IP23)";"ООО ""ГК Новэкс""";"Красноярск";"июнь 2020 г.";"Винтовой компрессор ""Xeleron"" Z40A/8 (IP23)"
"https://prokompressor.ru/projects/proizvodstvo/altaysd-xeleron/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z40A/8 (IP54)";"АО ""Алтайстройдеталь""";"Барнаул";"май 2021 г.";"Винтовой компрессор ""Xeleron"" Z40A/8 (IP54) для АО ""Алтайстройдеталь"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-remeza-karavai/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z50A/10 и спиральный компрессор ""REMEZA"" КС 10-10-500 TM (с осушителем)";"ООО ""Каравай""";"Иркутск";"июнь 2021 г.";"Винтовой компрессор ""Xeleron"" Z50A/10 и спиральный компрессор ""REMEZA"" КС 10-10-500 TM (с осушителем) для ООО ""Каравай"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-transfiks/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z7.5A/10 (IP54)";"ООО ""ТРАНСФИКС-НОВОСИБИРСК""";"Новосибирск";"июнь 2021 г.";"Винтовой компрессор ""Xeleron"" Z7.5A/10 (IP54) для ООО ""ТРАНСФИКС-НОВОСИБИРСК"""
"https://prokompressor.ru/projects/proizvodstvo/xeleron-impuls/";"proizvodstvo";"Производство";"Xeleron";"винтовой компрессор ""Xeleron"" Z10A/10 (IP54)";"ООО ""Импульс""";"Прокопьевск";"июль 2022 г.";"Винтовые компрессоры ""Xeleron"" Z10A/10 (IP54) для ООО ""Импульс"""
"https://prokompressor.ru/projects/proizvodstvo/bejetsk-sibir-tehnica/";"proizvodstvo";"Производство";"Бежецк";"поршневой компрессор ""Бежецк"" К-20";"ООО ""Сибирь-Техника""";"Барнаул";"июнь 2022 г.";"Поршневой компрессор ""Бежецк"" К-20 для ООО ""Сибирь-Техника"""
