model;srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
Арктикгаз;any;Арктикгаз;34-ТУ-348064-2025;14.10.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Охладитель выпара К-0200 заводской № 0571014, регистрационный № 6.1.025.У, ОПО - «Участок комплексной подготовки газа Уренгойского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0030;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-348064-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-61928-2025;13.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-40 (17лс25нж) заводской № 3772, регистрационный № 56008, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-61928-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-61970-2025;13.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-160 (17лс90нж) заводской № 4006, регистрационный № 56011, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-61970-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62018-2025;13.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-160 (17лс90нж) заводской № 4008, регистрационный № 56012, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62018-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62556-2025;15.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-40 (17лс25нж) заводской № 3771, регистрационный № 56007, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62556-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62598-2025;15.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-160 (17лс90нж) заводской № 4009, регистрационный № 56010, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62598-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62648-2025;15.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-160 (17лс90нж) заводской № 4007, регистрационный № 56009, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62648-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62696-2025;15.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-40 (17лс25нж) заводской № 3867, регистрационный № 56006, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62696-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-62740-2025;15.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Клапан предохранительный полноподъемный КПП 50-40 (17лс25нж) заводской № 3866, регистрационный № 56005, ОПО - «Участок комплексной подготовки газа Самбургского НГКМ», АО «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0015;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-62740-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-75611-2025;20.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Предохранитель огневой коммуникационный ПОК-50 УХЛ 1 заводской №135, ОПО - «Участок комплексной подготовки газа Яро-Яхинского НГКМ», Акционерное общество «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0029;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-75611-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-75647-2025;20.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Предохранитель огневой коммуникационный ПОК-50 УХЛ 1 заводской №140, ОПО - «Участок комплексной подготовки газа Яро-Яхинского НГКМ», Акционерное общество «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0029;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-75647-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-75676-2025;20.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Предохранитель огневой коммуникационный ПОК-50 УХЛ 1 заводской №136, ОПО - «Участок комплексной подготовки газа Яро-Яхинского НГКМ», Акционерное общество «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0029;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-75676-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-76117-2025;20.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Предохранитель огневой коммуникационный ПОК-50 УХЛ 1 заводской №145, ОПО - «Участок комплексной подготовки газа Яро-Яхинского НГКМ», Акционерное общество «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0029;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-76117-2025;https://monitor-pb.ru/customer/8904002359
Арктикгаз;any;Арктикгаз;34-ТУ-99223-2025;25.08.2025;8904002359;"АО ""АРКТИКГАЗ""";Техническое устройство: Предохранитель огневой коммуникационный ПОК-50 УХЛ 1 заводской №134, ОПО - «Участок комплексной подготовки газа Яро-Яхинского НГКМ», Акционерное общество «АРКТИКГАЗ», класс опасности: II, регистрационный № А59-50131-0029;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-99223-2025;https://monitor-pb.ru/customer/8904002359
