klyuch;tender_id;predmet;sozdan;do;company_id;company
центробежный;1065365;Поставка запасных частей для центробежного вентилятора Franssons SHT-20-V2 (корпус вентилятора (улитка), крышка улитки, рабочее колесо) 202506_1489 (id1058502) (4-й этап торгов) (id1065365);07.07.2025;08.07.2025 23:00;465358;Филиал Завод ТЕХНО г. Чудово
центробежный;1064378;Консольно-моноблочный одноступенчатый центробежный насосный агрегат Aikon SMM125-100-200-45/2 с рабочим колесом из серого чугуна, c электродвигателем N=45кВт, U=380В, n=2900 об/мин. Кол-во 2 шт.ЦОФ Третьяковская (Кузбасс). Июль 2025г. Участие без ЭЦП и пакета документов (id1064378);04.07.2025;09.07.2025 17:10;409448;ЦОФ ТРЕТЬЯКОВСКАЯ (ГКК)
центробежный;1062954;Поставка запасных частей для центробежного вентилятора Franssons SHT-20-V2 (корпус вентилятора (улитка), крышка улитки, рабочее колесо) 202506_1489 (id1058502) (3-й этап торгов) (id1062954);01.07.2025;04.07.2025 20:00;465358;Филиал Завод ТЕХНО г. Чудово
центробежный;1062642;реализация неликвидных насосов центробежных Lowara (id942664) (6-й этап торгов) (id1062642);01.07.2025;01.09.2025 23:00;335106;РУСАЛ Менеджмент (непрофильные активы)
центробежный;1062632;Закупка: Hасос центробежный (на площадку г. Красноярск) (id1062632);01.07.2025;08.07.2025 04:00;357326;ЛМЗ СКАД
центробежный;1062618;Закупка вентилятора центробежного FUA-6000/SP 2850 об/мин, 4 кВт, 2500-1400 Па, 1500-5000 м3/ч, 380 В (id1062618);01.07.2025;05.07.2025 23:00;438230;Уссурийский ЛРЗ
центробежный;1062316;Ремонт Классификатора центробежного пневматического 1000 Смесильно-прессового отделения Дирекции по анодному производству «РУСАЛ Волгоград» (id1052133) (3-й этап торгов) (id1062316);30.06.2025;02.07.2025 23:00;334308;РУСАЛ Волгоград
центробежный;1060762;Поставка запасных частей для центробежного вентилятора Franssons SHT-20-V2 (корпус вентилятора (улитка), крышка улитки, рабочее колесо) 202506_1489 (id1058502) (2-й этап торгов) (id1060762);25.06.2025;30.06.2025 00:00;465358;Филиал Завод ТЕХНО г. Чудово
центробежный;1060343;Ремонт Классификатора центробежного пневматического 1000 Смесильно-прессового отделения Дирекции по анодному производству «РУСАЛ Волгоград» (id1052133) (2-й этап торгов) (id1060343);24.06.2025;27.06.2025 23:00;334308;РУСАЛ Волгоград
центробежный;1058502;Поставка запасных частей для центробежного вентилятора Franssons SHT-20-V2 (корпус вентилятора (улитка), крышка улитки, рабочее колесо) 202506_1489 (id1058502);19.06.2025;24.06.2025 16:00;465358;Филиал Завод ТЕХНО г. Чудово
центробежный;1058047;"Установка центробежного насоса № 58 для технической воды выщелачивание-2 ЦВиВ ДГП ""РУСАЛ Краснотурьинск"". (id1053551) (2-й этап торгов) (id1058047)";18.06.2025;23.06.2025 14:00;350493;РУСАЛ Краснотурьинск
центробежный;1057568;"Отбор на поставку центробежного вентилятора производства Avent для Тайшетского филиала ООО ""ИСО"" (id1057568)";17.06.2025;30.06.2025 12:00;351560;Филиал ИСО в г. Саяногорск
