inn;predpriyatie;vyruchka_est;okved_est;rang_mashiny;faktov
5905032671;"ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ООО ""ЛУКОЙЛ-ПЕРМНЕФТЕГАЗПЕРЕРАБОТКА"" ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ НЕФТЯНОЙ, ГАЗОВОЙ ОТРАСЛЕЙ ПРОМЫШЛЕННОСТИ И СТРОИТЕЛЬСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ";;да;2.0;1
5905061070;"ГБУЗ ПК ""КДКБ""";;да;2.0;1
5905230779;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""5 ОТРЯД ФЕДЕРАЛЬНОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ ПО ПЕРМСКОМУ КРАЮ (ДОГОВОРНОЙ)""";;да;2.0;1
5905290400;"ООО ""УНК-ПЕРМЬ""";;;2.0;1
5906172840;"ООО ""ЭНЕРГОПРОМХОЛДИНГ""";;;2.0;1
5907034025;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСПЕЦТЕХ""";;да;2.0;1
5911083593;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВИСМА""";;да;2.0;1
5913005167;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 12 С ОСОБЫМИ УСЛОВИЯМИ ХОЗЯЙСТВЕННОЙ ДЕЯТЕЛЬНОСТИ ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕРМСКОМУ КРАЮ""";;;2.0;1
5918839110;"ООО ""ЛЗБТ""";;;2.0;1
5919029372;;;;2.0;1
5920016427;;;да;2.0;1
5921002018;"АО ""ЧМЗ""";;;2.0;1
5948025679;"ООО ""ЮКМП""";;;2.0;1
6027024610;"АО ""ПСКОВСКИЙ ХЛАДОКОМБИНАТ""";;;2.0;1
6027025282;"ГБУЗ ПО ""ПСКОВСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ЦЕНТР ПСИХИАТРИИ И НАРКОЛОГИИ""";;да;2.0;1
6027053995;"ГБУЗ ПО ""ДЕТСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""";;да;2.0;1
6027198863;ПСКОВСКИЙ МУЗЕЙ-ЗАПОВЕДНИК;;;2.0;1
6134002000;"АО ""КАРБОНАТ""";;;2.0;1
6135008069;"ООО ""Усть-Донецкий ССРЗ""";;;2.0;1
6140011772;"ГАУ РО ""ЦГБ"" В Г. АЗОВЕ";;да;2.0;1
6147018880;КЗГО;;;2.0;1
6150040250;"ООО ""ПК ""НЭВЗ""";;;2.0;1
6161010120;"АКЦИОНЕРНОЕ ОБЩЕСТВО ОПЫТНО-КОНСТРУКТОРСКОЕ БЮРО ""РОСТОВ-МИЛЬ""";;да;2.0;1
6163026503;"ООО ПКФ ""АТЛАНТИС-ПАК""";;;2.0;1
6164067647;;;да;2.0;1
6164104049;ГБУ РО НД;;да;2.0;1
6165099497;;;да;2.0;1
6166019871;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГЛОРИЯ ДЖИНС""";;да;2.0;1
6167129563;"ООО ""ТД ""РТПЗ""";;;2.0;1
6215009501;"ООО ""ЗПФ Агрорус-Рязань""";;;2.0;1
6227001715;"ОАО ""ТЕПЛОПРИБОР""";;;2.0;1
6230125929;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ХИМИЯ ТЕХНОНИКОЛЬ""";;;2.0;1
6234017547;"ООО ""Гардиан Стекло Рязань""";;;2.0;1
6234203790;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХЛЕБОЗАВОД № 3 ГОРОДА РЯЗАНИ""";;;2.0;1
6311079117;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГОС""";;;2.0;1
6311198770;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХ ДОРОГ""";;;2.0;1
6314008570;"ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ АКЦИОНЕРНОГО ОБЩЕСТВА ""КУЙБЫШЕВСКИЙ НЕФТЕПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД"" ОБЩЕРОССИЙСКОГО ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ НЕФТЯНОЙ, ГАЗОВОЙ ОТРАСЛЕЙ ПРОМЫШЛЕННОСТИ И СТРОИТЕЛЬСТВА";;да;2.0;1
6314041136;"АО ""ВОЛГАБУРМАШ""";;;2.0;1
6315636947;"АО ""БВТ-Восток""";;;2.0;1
6317014412;"Государственное бюджетное учреждение здравоохранения Самарской области ""Самарская городская стоматологическая поликлиника № 1""";;;2.0;1
6318103898;"АО ""АГРЕГАТ""";;;2.0;1
6318205201;"ОАО  ""Самаралакто""";;;2.0;1
6319212106;ООО «МК «Михайловский»;;;2.0;1
6319728081;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""ВОЛГАРЕМСЕРВИС""";;да;2.0;1
6320006228;ГБУЗ СО ТСП № 3;;;2.0;1
6320058723;"ООО ""НОВАТЭК-СПГ ТОПЛИВО ТОЛЬЯТТИ""";;;2.0;1
6321236658;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ МЕДИЦИНСКИЙ КЛИНИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""";;;2.0;1
6323000016;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САНАТОРИЙ ""ЛЕСНОЕ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;;2.0;1
6323002912;"АО ""ТЗЖБИ ИМ. В.К. МАКАРОВА""";;;2.0;1
6324085340;"ООО ""ВОЛГАФЕРТ""";;;2.0;1
6330006315;"ОБЪЕДИНЕННАЯ ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ АКЦИОНЕРНОГО ОБЩЕСТВА ""НОВОКУЙБЫШЕВСКИЙ НЕФТЕПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД"" ОБЩЕРОССИЙСКОГО ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ НЕФТЯНОЙ,ГАЗОВОЙ ОТРАСЛЕЙ ПРОМЫШЛЕННОСТИ И СТРОИТЕЛЬСТВА";;да;2.0;1
6330017677;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РН-ТРАНС""";да;;2.0;1
6330026858;НОВОКУЙБЫШЕВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ;;;2.0;1
6350000865;;;;2.0;1
6355000925;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ОКТЯБРЬСК САМАРСКОЙ ОБЛАСТИ;;;2.0;1
6377005797;"ООО ""Нефтегорская буровая компания""";;;2.0;1
6432003698;"Федеральное государственное унитарное предприятие ""Базальт""";;;2.0;1
6439081247;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОРГАНИЗАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ""";;да;2.0;1
6441021799;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛИЗОВАННАЯ КЛУБНАЯ СИСТЕМА""";;;2.0;1
6450925977;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ВОЛГА""";;;2.0;1
6453119615;;;да;2.0;1
6454141275;ННК-Саратовнефтегаздобыча;;да;2.0;1
6501145128;КСА ДОЙТАГ РАША;;;2.0;1
6501211081;"ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНО-ТУРИСТИЧЕСКИЙ КОМПЛЕКС ""ГОРНЫЙ ВОЗДУХ""";;;2.0;1
6509011013;;;;2.0;1
6633008720;"ООО ""СЦЗ""";;;2.0;1
6646010043;Уральская фольга;;;2.0;1
6658001558;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ЗДАНИЯМИ ПРАВИТЕЛЬСТВА СВЕРДЛОВСКОЙ ОБЛАСТИ""";;;2.0;1
6658472902;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСЕТЬ""";;да;2.0;1
6663018740;"ГАУЗ СО ""ЦГКБ № 23""";;да;2.0;1
6664002550;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""УРАЛЬСКИЙ ЗАВОД РЕЗИНОВЫХ ТЕХНИЧЕСКИХ ИЗДЕЛИЙ""";;да;2.0;1
6670050150;"АО ""УРАЛИНТЕХ""";;;2.0;1
6670092262;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛО-СИБИРСКАЯ ПРОМЫШЛЕННАЯ КОМПАНИЯ""";;да;2.0;1
6671163413;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ УРАЛА""";;;2.0;1
6673189640;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗАВОД №9""";;да;2.0;1
6674330951;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРУППА ""СВЭЛ""";;да;2.0;1
6679178676;МБУ СМЭУ ЕКАТЕРИНБУРГА;;;2.0;1
6686007865;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬМАШ (УЭТМ)""";;да;2.0;1
6686046590;;;да;2.0;1
6724002099;;;;2.0;1
6800017565;"МЕЖРЕГИОНАЛЬНЫЙ ПРОФСОЮЗ РАБОТНИКОВ ""ВАГОНРЕММАШ""";;да;2.0;1
6829042162;"ООО ""Брахросагро""";;;2.0;1
6949115158;;;да;2.0;1
6950140737;"ЗАО ""Тверской экскаватор""";;;2.0;1
6952000100;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНАЙТЕД БОТТЛИНГ ГРУПП""";;да;2.0;1
7002008336;;;;2.0;1
7014011206;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""5 ОТРЯД ФЕДЕРАЛЬНОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ ПО ТОМСКОЙ ОБЛАСТИ""";;;2.0;1
7017150776;"ООО ""БСК ""ГРАНД""";;;2.0;1
7018014649;"ОГАУЗ ""ГКБ № 3 ИМ. Б.И. АЛЬПЕРОВИЧА""";;да;2.0;1
7020035798;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 3 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ТОМСКОЙ ОБЛАСТИ""";;;2.0;1
7105008031;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТУЛАЧЕРМЕТ""";;да;2.0;1
7105008070;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЛЕМА""";;да;2.0;1
7105515987;;;да;2.0;1
7106002829;;;да;2.0;1
7106002836;"АО ""АК ""Туламашзавод""";;;2.0;1
7106002868;Открытое акционерное общество Центральное конструкторское бюро аппаратостроения;;;2.0;1
7106086106;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙГРУПП-171""";;да;2.0;1
7107109050;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОЗ-ЭНЕРГО""";;да;2.0;1
7118022097;ГАЗПРОМ ЭНЕРГОХОЛДИНГ ЛИТЕЙНЫЕ ТЕХНОЛОГИИ;;;2.0;1
7202147150;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМБИНАТ ШКОЛЬНОГО ПИТАНИЯ ""ЦЕНТРАЛЬНЫЙ""";;;2.0;1
7202172220;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ТЮМЕНСКОЙ ОБЛАСТИ ""ОБЛАСТНОЙ ЦЕНТР ЗИМНИХ ВИДОВ СПОРТА ""ЖЕМЧУЖИНА СИБИРИ""";;;2.0;1
7203116211;"ГБУЗ ТО ""ОКБ № 2""";;да;2.0;1
7203330198;"ООО ""МегРусНефть""";;;2.0;1
7205011944;"АО ""СУЭНКО""";;;2.0;1
7303005240;"УЛЬЯНОВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОГО ХОЗЯЙСТВА ""УЛЬЯНОВСКВОДОКАНАЛ""";;;2.0;1
7411015937;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 11 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";;;2.0;1
7417020838;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМОНТНО-МЕХАНИЧЕСКОЕ ПРЕДПРИЯТИЕ""";;;2.0;1
7449000721;"ОАО ""ЧМЗ""";;;2.0;1
7449074642;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""ЛАВР""";;;2.0;1
7451040175;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЧЕЛЯБИНСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР""";;;2.0;1
7451048960;"АО ""УРАЛМОСТОСТРОЙ""";;;2.0;1
7452042601;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД ПРОМЫШЛЕННОГО ОБОРУДОВАНИЯ""";;да;2.0;1
7453012342;"ГАУЗ ""ЧОКЦО И ЯМ""";;да;2.0;1
7453043284;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЧЕЛЯБИНСКОЕ ОБЛАСТНОЕ БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""";;;2.0;1
7453174992;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТЕРО""";;да;2.0;1
7456019804;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""МЕТАЛЛЭНЕРГО""";;;2.0;1
7500020424;КАСТОР;;;2.0;1
7603003445;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""СИЛУЭТ""";;да;2.0;1
7605009467;;;;2.0;1
7606003563;"ГБУЗ ЯО ""ЯОКНБ""";;да;2.0;1
7701215046;"ООО ""МУЛТОН ПАРТНЕРС""";;;2.0;1
7701796320;;;;2.0;1
7701827320;;;;2.0;1
7702361674;;;да;2.0;1
7703053425;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ РАДИОТЕХНИКИ И ЭЛЕКТРОНИКИ ИМ. В.А.КОТЕЛЬНИКОВА РОССИЙСКОЙ АКАДЕМИИ НАУК;;;2.0;1
7703755248;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРВЕЙ ЛОГИСТИКА""";;да;2.0;1
7703785620;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДФИЛЬТР""";;да;2.0;1
7704084419;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ БИОМЕДИЦИНСКОЙ ХИМИИ ИМЕНИ В.Н. ОРЕХОВИЧА""";;;2.0;1
7704225420;ИТСТ;;;2.0;1
7704459330;"ООО ""РУСГАЗБУРЕНИЕ""";;;2.0;1
7704609673;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКАЯ ПЛАТИНА""";;да;2.0;1
7704809182;УК АЛРЕП;;;2.0;1
7705009252;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МОЛОЧНОЙ ПРОМЫШЛЕННОСТИ""";;;2.0;1
7705183476;;;да;2.0;1
7705843041;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-АЭРО""";;да;2.0;1
7705946015;;;да;2.0;1
7706138620;;;да;2.0;1
7706433094;"ООО ""ГАЗОЙЛ""";;да;2.0;1
7707829772;ВЭЛТЕКС;;;2.0;1
7708780985;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭИР-ПАРТ""";;да;2.0;1
7709389284;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИЛЛМЕД""";;да;2.0;1
7709401982;;;да;2.0;1
7709595632;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЬЮБИЗНЕСЛАЙН""";;да;2.0;1
7710066231;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННЫЙ НАУЧНЫЙ ЦЕНТР ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ОРГАНИЧЕСКИХ ПОЛУПРОДУКТОВ И КРАСИТЕЛЕЙ""";;;2.0;1
7711049567;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА""";;да;2.0;1
7713070229;"ОАО ""ВЕГЕТТА""";;;2.0;1
7713652964;;;да;2.0;1
7714830585;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АККУРАЙД УИЛЗ РУССИА""";;да;2.0;1
7714952760;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВТБ АРЕНА;;;2.0;1
7715082847;"ОАО ""САНДВИК-МКТС""";;;2.0;1
7715900556;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОКОМОТИВНЫЕ ТЕХНОЛОГИИ""";;да;2.0;1
7716241730;;;да;2.0;1
7716563007;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВОЛЮКС""";;да;2.0;1
7717609102;;;да;2.0;1
7717689852;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАМИ""";;да;2.0;1
7718013714;"АО ""ЧМПЗ""";;;2.0;1
7718059469;"ОАО ""Объединение Альфапластик""";;;2.0;1
7718649612;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ГЕОФИЗИКА-КОСМОС""";;;2.0;1
7719017976;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ГЕРОНТОЛОГИЧЕСКИЙ ЦЕНТР ""ВОСТОЧНЫЙ"" ДЕПАРТАМЕНТА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ";;да;2.0;1
7720015691;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОПЫТНОЕ КОНСТРУКТОРСКОЕ БЮРО ""КРИСТАЛЛ""";;да;2.0;1
7721062870;"ГБУЗ ""ГВВ № 2 ДЗМ""";;да;2.0;1
7722086539;"ГБУЗ ""ГКБ № 29 ИМ. Н.Э. БАУМАНА ДЗМ""";;да;2.0;1
7722829738;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕАЛ""";;да;2.0;1
7722844422;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАТАМ ИНЖИНИРИНГ""";;да;2.0;1
7724053916;;;;2.0;1
7724551809;"ООО ""НЕФТЕМАШ""";;;2.0;1
7724560930;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬЯНСТРАНСАТОМ""";;;2.0;1
7724646666;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУШ ВАКУУМ РУССИА""";;да;2.0;1
7724790839;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРИДЕМ""";;да;2.0;1
7725442665;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРАЗРЕМСТРОЙ ГРУПП""";;да;2.0;1
7726050389;"ГБУЗ ""ПКБ № 1 ДЗМ""";;да;2.0;1
7726260234;"АО ""Пивоварня Москва-Эфес""";;;2.0;1
7726311464;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""Р-ФАРМ""";;да;2.0;1
7726755607;НОВОСТАЛЬ-М;;;2.0;1
7727004530;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСПАН ИНТЕРНЕШНЛ""";;да;2.0;1
7727576505;СИБУР;;;2.0;1
7727696104;"ООО ""Газпром информ""";;;2.0;1
7728095113;ФГАОУ ВО РНИМУ ИМ. Н.И. ПИРОГОВА МИНЗДРАВА РОССИИ (ПИРОГОВСКИЙ УНИВЕРСИТЕТ);;да;2.0;1
7728589190;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОЙ СЕТЕВОЙ КОМПАНИИ ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ""";;;2.0;1
7728710129;"Общество с ограниченной ответственностью ""Транснефтьстрой""";;;2.0;1
7729117225;"ФГБУ ""ОБП""";;да;2.0;1
7729134774;"ООО ""ПЕНТА-91""";;;2.0;1
7729409940;;;да;2.0;1
7729546337;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛЬНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ № 3 МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ";;;2.0;1
7730050504;"Федеральное государственное унитарное предприятие ""Президент-Сервис"" Управления делами Президента Российской Федерации";;;2.0;1
7730294821;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСМАШХОЛДИНГ""";;да;2.0;1
7731301990;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХОЛДИНГОВАЯ КОМПАНИЯ ""УДОКАНСКАЯ МЕДЬ""";;да;2.0;1
7731400448;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНКАМИКС""";;да;2.0;1
7731644035;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ ДВИГАТЕЛЕСТРОИТЕЛЬНАЯ КОРПОРАЦИЯ""";;;2.0;1
7732521036;"ООО ""БИМБО КьюЭсАр Рус""";;;2.0;1
7733023121;ГБПОУ МГОК;;;2.0;1
7733574898;"ФГАУ ""НМИЦ ЛРЦ"" МИНЗДРАВА РОССИИ";;да;2.0;1
7733834472;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИДЖЕТ""";;да;2.0;1
7734408893;"ООО ""Архыз Оригинал""";;;2.0;1
7734597400;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ПОЖАРНО-СПАСАТЕЛЬНЫЙ ЦЕНТР""";;;2.0;1
7735064324;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ЭЛИНС""";;да;2.0;1
7735096460;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС ""ТЕХНОЛОГИЧЕСКИЙ ЦЕНТР""";;;2.0;1
