inn;predpriyatie;marka;seriya;chto_eto;proizvoditelnost_m3min;davlenie;moshchnost;chem_menyaem;sostoyaniya;daty;ssylka;srok_sluzhby;vyvod_ekspertizy;telefon_predpriyatiya;lyudej_tehnicheskih
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";Н-370;Н;нагнетатель центробежный;;;;;есть;02.09.2015 | 23.09.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-19521-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";Н-370-18-1;Н;нагнетатель центробежный;;;;;есть;02.09.2015 | 06.12.2021 | 08.12.2021 | 23.09.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-19572-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";Н-370-18-2;Н;нагнетатель центробежный;;;;;есть;06.12.2021 | 23.09.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-19554-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";Н-370-18-1.КС-10;Н;нагнетатель центробежный;;;;;есть;23.09.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-19635-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";ГТК-10-4;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;02.02.2024 | 07.07.2023 | 07.12.2021 | 09.02.2024 | 16.10.20;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-41672-2021;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";ГТК-10М;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;16.10.2025 | 19.05.2026;https://monitor-pb.ru/conclusion/86-%D0%97%D0%A1-367917-2025;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";ГТК-10-4Б;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;15.10.2025 | 22.10.2025;https://monitor-pb.ru/conclusion/86-%D0%97%D0%A1-360575-2025;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";ГТК-10-4,ГПА;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;02.02.2024;https://monitor-pb.ru/conclusion/58-%D0%97%D0%A1-04009-2024;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";ГТК-10-4Н;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;03.02.2025 | 31.01.2025;https://monitor-pb.ru/conclusion/58-%D0%97%D0%A1-03540-2025;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-235-21-1/СПЧ;Н;нагнетатель центробежный;;;;;есть;06.11.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25301-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-235-21-1;Н;нагнетатель центробежный;;;;;есть;01.08.2018 | 06.09.2017 | 08.04.2015 | 12.08.2018 | 13.01.20;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-29146-2015;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-235-23-1;Н;нагнетатель центробежный;;;;;есть;01.08.2018 | 08.04.2015;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-13399-2015;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-370-18-1/СПЧ;Н;нагнетатель центробежный;;;;;есть;06.11.2014;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25302-2014;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-370-14-1;Н;нагнетатель центробежный;;;;;есть;26.01.2015 | 27.01.2015;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-01920-2015;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-370-18-1;Н;нагнетатель центробежный;;;;;есть;03.10.2017 | 03.11.2017 | 06.09.2017 | 08.04.2015 | 12.02.20;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-01042-2016;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-10-4;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть | покупает;03.03.2023 | 08.09.2023 | 08.10.2019 | 08.12.2023 | 09.01.20;https://etpgpb.ru/procedures/gaz/39520-razrabotka-modeli-osevogo-kompressora-gpa-tipa-gtk-10-4-s-dostatochnym-zapasom-gazodinamicheskoy-ustoychivosti-v-usloviyah-ekspluatatsii-20030/;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-650-22-2;Н;нагнетатель центробежный;;;;;есть;06.09.2017 | 26.01.2015;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-01943-2015;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-10-4Б;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;03.03.2023 | 17.05.2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-03030-2023;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-25ИР;ГТК;газотурбинный компрессорный агрегат (ГПА);;;25;;есть;19.10.2023 | 27.10.2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-18953-2023;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-25;ГТК;газотурбинный компрессорный агрегат (ГПА);;;25;;есть;03.03.2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02980-2023;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-25И;ГТК;газотурбинный компрессорный агрегат (ГПА);;;25;;есть;05.02.2024 | 16.02.2024 | 29.01.2024;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-03246-2024;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-10М;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;05.02.2024;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-04183-2024;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";ГТК-10-01;ГТК;газотурбинный компрессорный агрегат (ГПА);;;10;;есть;16.02.2024;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-06183-2024;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";НЦ-16-76;НЦ;нагнетатель центробежный (ГПА);;;16;;есть;01.08.2018 | 29.12.2016 | 30.12.2016;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27415-2018;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-16-76;Н;нагнетатель центробежный;;;;;есть;06.09.2017 | 12.08.2018 | 26.01.2015 | 28.07.2016 | 29.05.20;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-01932-2015;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-300-1.23;Н;нагнетатель центробежный;;;;;есть;03.10.2017 | 19.07.2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28501-2019;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-16-76-1,35;Н;нагнетатель центробежный;;;;;есть;06.09.2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28902-2017;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";НЦ-16/76-1,44;НЦ;нагнетатель центробежный (ГПА);;;16;;есть;01.04.2019 | 06.09.2017 | 15.07.2019 | 19.07.2019 | 29.12.20;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-12663-2019;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-300-1,23;Н;нагнетатель центробежный;;;;;есть;19.04.2018 | 19.04.2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15442-2018;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-16;Н;нагнетатель центробежный;;;;;есть;08.10.2019 | 15.07.2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27363-2019;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";Н-235;Н;нагнетатель центробежный;;;;;есть;19.04.2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16362-2019;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";НЦ-16/76;НЦ;нагнетатель центробежный (ГПА);;;16;;есть | покупает;20.12.2017 | 2021-07-20;https://etpgpb.ru/procedures/gaz/168155-vypolnenie-niokr-po-teme-sozdanie-sistemy-avtonomnogo-elektrosnabzheniya-kompressornogo-tseha-osnaschennogo-gpa-ts-16-s-privodom-ventilnyh-induktornyh-generator;any | срок ИСТЁК | срок ИСТЕКАЕТ в ближайший год | срок действует;не в полной мере | соответствует;;0
