inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;srok_do;status_sroka;sila;klass;istochnik;ssylka;citata
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;240;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918084-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0130-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 4АГ, зав. № 240, техн. № 202, применяемое на опасном производственном объекте «Площадка переработки мо
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК-2;805;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00705-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0112-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ТК-2 Р 444 «Сулика», зав. № 805.909, техн. № 301/3, применяемое на опасном производственном объекте
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК-2;805;;09.12.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-538491-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0113-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ТК-2 Р 444 «Сулика», зав. № 805.910, техн. № 301/4, применяемое на опасном производственном объекте
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ZS315VCD;APF243324;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918079-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0132-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Винтовой компрессор AtlasCopco ZS315VCD, зав. № APF243324, техн. № 7/2, применяемое на опасном производственном объекте «Пл
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК-2;805;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914413-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0139-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ТК-2 Р 444 «Сулика», зав. № 805.908, техн. № 301/2, применяемое на опасном производственном объекте
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Н70-51-1;57/1;;23.03.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09567-2023;ЗАКЛЮЧЕНИЕ №2022-ТК-1678-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор тип Н70-51-1, зав. № 57/1, техн. № М-148/3, применяемое на опасном производственном объекте «Площадка пе
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТКР 19,3;805;водород;03.04.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10575-2023;ЗАКЛЮЧЕНИЕ № 2022-ТК-1683-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Густа П» тип ТКР 19,3, зав. № 805.581, техн. № 300/II, применяемое на опасном производственном объекте
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;RMD-56;1805976;;15.08.2024;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20535-2024;ЗАКЛЮЧЕНИЕ № 2024-ТК-0126-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор 5 RMD-56 «Виола», зав. № 1805976, техн. № 403/IV, применяемое на опасном производственном объекте «
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2ГМ 10-50/8;1;;19.09.2024;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24692-2024;ЗАКЛЮЧЕНИЕ № 2024-ТК-0183-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 2ГМ 10-50/8, зав. № 1, техн. № М-148/2, применяемое на опасном производственном объекте «Площадка пере
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2ГМ 10-50/8;2;;21.09.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-25343-2023;ЗАКЛЮЧЕНИЕ № 2023-ТК-0152-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Порпmевой компрессор 2ГМ 10-50/8, зав. № 2, техн. № М-148/1, применяемое на опасном производственном объекте «Площадка пере
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;2;водород;11.10.2024;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-27826-2024;ЗАКЛЮЧЕНИЕ № 2024-ТК-0227-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Инна-Е», зав. № 2.805.797, техн. № 317/IV, применяемое на опасном производственном объекте «Площад
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТКЕ14-17,4/0,6;805516;водород;18.03.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-745477-2026;"ЗАКЛЮЧЕНИЕ № 2026-ТК-0100-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ГУСТА ""Е"" тип ТКЕ14-17,4/0,6, зав. № 805516, техн. № 317/1, применяемое на опасном производственном"
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Н-304-31-1;55/1;водород;23.03.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09586-2023;ЗАКЛЮЧЕНИЕ № 2022-TK-1684-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор тип Н-304-31-1, зав. № 55/1, техн. № 107/3, применяемое на опасном производственном объекте «Площадка п
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК2Р-444;805;;23.08.2024;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-21521-2024;ЗАКЛЮЧЕНИЕ № 2024-ТК-0125-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Сулика» тип ТК2Р-444, зав. № 805.907, техн. № 301/I, применяемое на опасном производственном объек
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Z-1;Z0315;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918086-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0129-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Винтовой компрессор Grasso тип Z-1, зав. № Z0315, техн. № 201а/3, применяемое на опасном производственном объекте «Площадка
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Z-1;Z0314;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918089-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0128-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Винтовой компрессор Grasso тип Z-1, зав. № Z0314, техн. № 201/3, применяемое на опасном производственном объекте «Площадка 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;259;;29.11.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-33144-2023;ЗАКЛЮЧЕНИЕ № 2023-ТК-0233-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 4АГ, зав. № 259, техн. № 201/1, применяемое на опасном производственном объекте «Площадка переработки 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;258;;07.12.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-34402-2023;ЗАКЛЮЧЕНИЕ № 2023-ТК-0234-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 4АГ, зав. № 258, техн. № 201/2, применяемое на опасном производственном объекте «Площадка переработки 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТКF 14-17.4;805;водород;09.08.2023;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20600-2023;ЗАКЛЮЧЕНИЕ № 2023-ТК-0108-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Густа-Э» тип ТКF 14-17.4, зав. № 805.829, техн. № 317 /II, применяемое на опасном производственном
