inn;predpriyatie;sayt;itog;chem_podtverzhden;ssylka;citata;nazvanie_sovpalo;stranic_smotreli;kak;sam_sebya
0273053932;"ООО ""БАШКИРСКОЕ МОРОЖЕНОЕ""";https://bashcold.ru;сайт группы;название совпало, но в реквизитах сайта ЧУЖОЙ ИНН (0273072396) — это домен группы, а не юрлица;;;2 из 2;12;обычно;Башкирский Холод – купить оптом мороженое в Уфе | 2026
3702011513;"ООО ""Иваново СГ-Сервис""";http://sg-service.ru;сайт группы;название совпало, но сайт зовёт СЕБЯ «Главная страница», а не «иваново сг-сервис», и имени предприятия нет в домене — это сайт группы;;;2 из 2;6;обычно;Главная страница
5017014392;"АО ""ДП ""ИСТРА-НУТРИЦИЯ""";https://niidp.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;6;обычно;Научно-Исследовательский институт детского питания
5918005160;"АО ""ЛЗЭП""";https://lpec.ru;сайт группы;название совпало, но сайт зовёт СЕБЯ «АО «Лысьвенский завод эмалированной посуды»», а не «лзэп», и имени предприятия нет в домене — это сайт группы;;;1 из 1;8;обычно;АО «Лысьвенский завод эмалированной посуды»
6319033379;"ПАО ""ОДК-КУЗНЕЦОВ""";https://uecrus.com;сайт группы;название совпало, но сайт зовёт СЕБЯ «ОДК - Объединённая двигателестроительная корпорация | АО «Объединённая», а не «одк-кузнецов», и имени предприятия нет в домене — это сайт группы;;;1 из 1;13;обычно;ОДК - Объединённая двигателестроительная корпорация | АО «Объединённая двигателестроительная корпорация» press@uec
9204009463;"ООО ""КРЫМ ОИЛ""";https://nexxa.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;13;обычно;Некса - быстрая проверка контрагентов
0275074279;"АО ""УАПО""";https://agregatufa.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;Развивай карьеру в успешной компании - УАПО | 2023
057100600670;Алибеков Ш. М.;https://gosdata.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;6;обычно;Проверка безопасности
7602037385;"ООО ""Азотно-кислородный завод""";https://akz76.ru;название совпало;только название, ИНН не найден;;;2 из 2;6;без проверки сертификата;Азотно-кислородный завод - Производство технических газов в Ярославле | Азотно-кислородный завод
5249001499;"АО ""Дзержинскхолод""";http://holoddz.ru;название совпало;только название, ИНН не найден;;;1 из 1;7;обычно;Холодильные склады в Нижнем Новгороде, низкотемпературные камеры, склад холодильник | ЗАО Дзержинскхолод Создание сайта:
1434028995;"АО ""ГОК ""Денисовский""";https://www.kolmar.ru;сайт группы;название совпало, но сайт зовёт СЕБЯ «Угледобывающая компания «Колмар»», а не «гок денисовский», и имени предприятия нет в домене — это сайт группы;;;1 из 1;13;обычно;Угледобывающая компания «Колмар»
645301190606;ХЛЕБНИКОВА Н.А.;https://checkos.ru;не подтверждён;ни ИНН, ни названия;;;0 из 2;6;обычно;Бесплатная проверка контрагента по ИНН и ОГРН | CheckOS Pro | CheckOS Pro
3913500440;"ООО ""ЛУКОЙЛ-КНТ""";https://trans.lukoil.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;13;обычно;ЛУКОЙЛ - ЛУКОЙЛ-Транс
8609000160;"ПАО ""ННК-ВАРЬЕГАННЕФТЕГАЗ""";https://varyeganneftegaz.ru;название совпало;только название, ИНН не найден;;;1 из 1;6;обычно;ННК-Варьеганнефтегаз
5904103841;"ЗАО ""Пермрыба""";https://pr-logistica.ru;название совпало;только название, ИНН не найден;;;1 из 1;7;обычно;Склады в Перми - Логистическая компания Пермрыба - ПР-Логистика
7504001084;"АО ""НОВО-ШИРОКИНСКИЙ РУДНИК""";https://russdragmet.ru;сайт группы;название совпало, но сайт зовёт СЕБЯ «Highland Gold | Руссдрагмет | Главная», а не «ново-широкинский рудник», и имени предприятия нет в домене — это сайт группы;;;2 из 2;7;обычно;Highland Gold | Руссдрагмет | Главная
6315636947;"АО ""БВТ-Восток""";https://www.bvt-s.ru;не подтверждён;ни ИНН, ни названия;;;0 из 1;7;обычно;Bvt-s | БВТ | оборудование и услуги для нефтегазовой отрасли | Bvt-s | Copyright 2025
4223035004;"ООО ""Шахта им. Дзержинского""";https://ru.pgpi.su;сайт группы;название совпало, но в реквизитах сайта ЧУЖОЙ ИНН (4223058361) — это домен группы, а не юрлица;;;2 из 2;8;обычно;Прокопьевский горно-проектный институт вступил в Кузбасскую торгово-промышленную палату
6730008003;"ОАО ""Айсберг""";https://iceberg.ru;сайт группы;название совпало, но в реквизитах сайта ЧУЖОЙ ИНН (9715511730) — это домен группы, а не юрлица;;;1 из 1;7;обычно;Сервисный центр «А-Айсберг» - ремонт бытовой и цифровой техники. | Сервисный Центр «А‑Айсберг» ООО МАСТЕР-СЕРВИС 12
