marka;klyuch;napisaniya;forma;forma_hodovaya;vstrech;innov;tip;chem_dobyta;primer;ssylka
ВП-30/8;ВП30/8;ВП 30/8 | ВП-30/8 | ВП30/8;К-Ц/Ц;да;2;2;компрессор;регулярка;Поршневой угловой газовый компрессор марки 205 ВП-30/8 поз.К-24а зав.№ 58884, установка СЩС цех № 8 НПЗ;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-08185-2015
М-301/2;М301/2;М-301/2;К-Ц/Ц;да;2;2;узел: компрессор;регулярка;Трубопровод 111/3(p)к - продувочная линия компрессора М-301/2 – от Е-311А/2 и Е-312А/2 до линии 111/3А и линии 115/2(p), рег. №58791А, Мо-номер, цех №58, уст. «Компрессия»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-48479-2014
М-6;М6;М-6;К-Ц;да;2;2;узел: компрессор;регулярка;Трубопровод от электрозадвижек ЕМ 6.12 и ЕМ 6.13 до I ступени всаса компрессора М-6, рег.№ 56028К, установка «Компрессия» цех № 56 завод «Мономер»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-40418-2014
Е-2;Е2;Е-2;К-Ц;да;2;2;узел: компрессор;регулярка;Трубопровод топливного газа на прием компрессоров II каскада от Е-2 до ПК-5, ПК-6, рег.№ 8325, установка ОГ и КГ цех № 8 НПЗ;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-12949-2014
5Г-300-42/60;5Г30042/60;5Г-300-42/60;ЦК-Ц-Ц/Ц;да;2;2;компрессор;регулярка;Компрессор 5Г-300-42/60 поз. 15/2, инв. № 157517, цех И-7-10;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-36591-2018
ГСВ-1/12;ГСВ1/12;ГСВ 1/12 | ГСВ-1/12;К-Ц/Ц;да;2;2;компрессор;регулярка;И-5П ,Компрессор поршневой ГСВ-1/12 (ГАРО), поз. 294, зав. № 2530 , ОАО «Синтез-Каучук»,;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-29048-2015
5Г-125-13/60;5Г12513/60;5Г-125-13/60;ЦК-Ц-Ц/Ц;да;2;2;компрессор;регулярка;поршневой компрессор марки 5Г-125-13/60, поз. ПК-7, зав.№9 (об.491, установка Л-35/6, цех №1, НПЗ, ООО «Газпром нефтехим Салават»);https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-23631-2025
ПК-7;ПК7;ПК-7;К-Ц;да;2;2;узел: компрессор;регулярка;Заключение экспертизы промышленной безопасности на технические устройства межступенчатый холодильник компрессора ПК-7, зав.№ 72236, рег.№0310 (установка Л-35/6, цех № 1, Нефтеперерабатывающий завод, О;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-82950-2022
КТК 7/14;КТК7/14;КТК 7/14 | КТК-7/14;К Ц/Ц;да;2;2;компрессор;регулярка;Центробежный компрессор марки КТК 7/14, поз. 5/3, зав. № 83006, корпус 1901, цех № 30, производство «Каустик», АО «Башкирская содовая компания»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-102148-2023
КС-2;КС2;КС-2;К-Ц;да;2;2;компрессорная станция;регулярка;Комплекс ГПА типа ГПУ-10 зав. ст. №8, инв. № 81088, площадка компрессорной станции КС-2 «Ургала» ООО «Газпром трансгаз Уфа»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-01522-2018
К-30;К30;К-30;К-Ц;да;2;2;ресивер;регулярка;Ресивер азота, поз. № В-008 (К-30), рег. № 18052, зав. № 149, применяемое на ОПО № А41-05559-0011 I класса опасности «Площадка газокаталитического производства» Филиала ПАО АНК «Башнефть» «Башнефть-Уф;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-22664-2025
К-5;К5;К-5 | к-5;К-Ц;да;2;2;ресивер;регулярка;рег. № А25-00261-0642. Класс опасности ОПО II. Сосуд, работающий под давлением – ресивер К-5, заводской № 118, регистрационный № 22-35, инвентарный № 400419;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-10626-2020
ROTUNI 77;ROTUNI77;ROTUNI 77;Л Ц;да;2;2;воздуходувка;регулярка;Воздуходувка ROTUNI 77 (серия 0,5-1,09), зав. № б/н, техн. № 3У50К02, инв.№ 124823;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-85366-2022
АНК 1Ш-6;АНК1Ш6;АНК 1Ш-6 | АНК1Ш 6 | АНК1Ш-6;К ЦК-Ц;да;2;2;узел: воздуходувка;регулярка;Заключение №1364-ФА-03/23. Арматура нагнетательная АНК 1Ш-65х21, зав.№9463, установленная на скв.№1579, Возейского нефтяного месторождения, КЦДНГ-4;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-45305-2023
ДЭН-7,5Ш;ДЭН7.5Ш;ДЭН-7,5Ш;К-Ц,ЦК;да;2;2;компрессор;провайдер+регулярка;компрессор винтовой ДЭН-7,5Ш, зав.№б/н, установленный в воздушной компрессорной КСП-56, КЦДНГ-6, ТПП «ЛУКОЙЛ-Усинскнефтегаз» ООО «ЛУКОЙЛ-Коми»;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-01128-2019
09Г2С-УХЛ1;09Г2СУХЛ1;09Г2С-УХЛ1;ЦКЦК-КЦ;нет;2;2;ресивер;регулярка;ЗАКЛЮЧЕНИЕ № 2025-ЛН-274-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: «Ресивер 12-09Г2С-УХЛ1 зав. №43081, техн. № Р-1», применяемое на опасном производственном объекте «Пункт под;https://monitor-pb.ru/conclusion/16-%D0%A2%D0%A3-83130-2025
ТГ-65-1.06М1-В1;ТГ651.06М1В1;ТГ-65-1,06М1-В1 | ТГ-65-1.06М1-В1;К-Ц-Ц.ЦКЦ-КЦ;нет;2;2;компрессор;регулярка;ЗАКЛЮЧЕНИЕ № 2024-УТНГП-357-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - турбокомпрессор ТГ-65-1.06М1-В1 зав.№ 35 тех.№ Т-702В, применяемый на опасном производственном объек;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-41478-2025
ТВ-100-1,12;ТВ1001.12;ТВ 100-1,12 | ТВ-100-1,12 | ТВ100-1,12;К-Ц-Ц,Ц;да;2;2;компрессор;регулярка;турбокомпрессор ТВ-100-1,12 (зав. №303, инв. №410759) наружной площадки здания 411 цеха №6 ФКП «БОЗ»;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-23775-2015
ZR-400;ZR400;ZR-400;Л-Ц;да;2;2;компрессор;регулярка;Винтовой компрессор типа ZR-400 технологический № 050-V-01В, Цех№ 75, корпус 712 «Д»;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-53957-2022
ДЭН-37Ш;ДЭН37Ш;ДЭН-37Ш;К-ЦК;да;2;2;компрессор;регулярка;воздушный компрессор ДЭН-37Ш зав. № 3003;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-07918-2020
ПКС-5,25А;ПКС5.25А;ПКС 5,25А | ПКС-5,25А;К-Ц,ЦК;да;2;2;компрессор;регулярка;воздушный компрессор ПКС-5,25А зав.№459907,;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03428-2019
GC 049;GC049;GC 049 | GC-049;Л Ц;да;2;2;компрессор;регулярка;"центробежный компрессор поз. N-GC 049 зав. № М-00031, установленный в цехе НАФ ОАО ""Дорогобуж""";https://monitor-pb.ru/conclusion/04-%D0%A2%D0%A3-02362-2014
ТК-2;ТК2;ТК-2;К-Ц;да;2;2;компрессор;регулярка;Техническое устройство: Турбокомпрессор ТК-2, зав. № 1387 цех компрессии и синтеза аммиака ОАО «Щекиноазот»;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-01325-2015
0МК-30/5-400;0МК30/5400;0МК-30/5-400;ЦК-Ц/Ц-Ц;да;2;2;компрессор;регулярка;техническое устройство – мембранный компрессор 4.0МК-30/5-400 технологический номер 451КМ-01-18, установленный на установке У-22 Оренбургского гелиевого завода Филиал ООО «Газпром переработка»;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-05249-2019
ВШ-3/40;ВШ3/40;ВШ-3/40;К-Ц/Ц;да;2;2;компрессор;регулярка;Установка компрессорная поршневая ВШ-3/40 (техн.№ К4);https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-00878-2016
КЦ-1;КЦ1;КЦ-1;К-Ц;да;2;2;компрессорная станция;регулярка;площадка компрессорной станции БСН КЦ-1, инв. № 072627;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00744-2018
ПВ-5М;ПВ5М;ПВ-5М;К-ЦК;да;2;2;компрессорная станция;регулярка;Винтовая компрессорная станция ЗИФ-ПВ-5М, зав. № 3951;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-07908-2014
ВД-1;ВД1;ВД-1;К-Ц;да;2;2;воздуходувка;регулярка;Воздуходувка ВД-1 инв. №00-000143;https://monitor-pb.ru/conclusion/50-%D0%A2%D0%A3-11773-2023
GM-130L;GM130L;GM 130 L | GM-130L;Л-ЦЛ;да;2;2;воздуходувка;регулярка;"технические устройства: воздуходувка GM-130L поз. 550-5; воздуходувка GM-150S поз. 550/1; фильтр вакуумный дисковый ДО 080 поз. 531-1; насос вакуумный Siemens поз. 540-2; насос вакуумный ВВН 2-50 поз.";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-04488-2017
ТВ-80-1.6;ТВ801.6;ТВ 80-1,6 | ТВ 80-1.6 | ТВ-80-1,6 | ТВ-80-1.6;К-Ц-Ц.Ц;да;2;2;воздуходувка;регулярка;турбовоздуходувка ТВ-80-1.6 поз 253-5, ГОФ «Томусинская»;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-18433-2015
ТВ-2;ТВ2;ТВ-2;К-Ц;да;2;2;узел: воздуходувка;регулярка;Трубопровод №17к «Линия воздуха из атмосферы к турбовоздуходувкам ТВ-2,2а» 3, установка 43-102-2;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-12774-2015
ГПМЗ-1МВ;ГПМЗ1МВ;ГПМЗ-1-МВ | ГПМЗ-1МВ;К-ЦК;да;2;2;воздуходувка;регулярка;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ рег. № НПО-2023/0254-5 НА ТЕХНИЧЕСКОЕ УСТРОЙСТВО газодувка ГПМЗ-1МВ № 8К (заводской №6, инвентарный № 107118), принадлежащая ФГУП Федеральный центр двой;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-06552-2023
ДЭН «Шахтер» 2145 ШМ;ДЭН«ШАХТЕР»2145ШМ;ДЭН «ШАХТЕР» 2145 ШМ | ДЭН «ШАХТЕР» 2145ШМ | ДЭН «Шахтер» 2145 ШМ | ДЭН «Шахтер»-2145ШМ;К «К» Ц К;да;2;2;компрессор;провайдер;техническое устройство: компрессор ДЭН «Шахтер» 2145 ШМ зав. № 162 применяемый на опасном производственном объекте – Шахта «Березовская» АО «Угольная компания «Северный Кузбасс» АЭ.16.01293.009;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-14271-2020
2НВ/2;2НВ/2;2НВ/2;ЦК/Ц;да;2;2;компрессор;провайдер;Заключение № 0852/2024-ТУ экспертизы промышленной безопасности технического устройства, применяемого на опасном производственном объекте Наименование объекта экспертизы: Поршневой компрессор 2НВ/2 тех;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%A3-05778-2025
Ц4-70 №6;Ц470№6;Ц4-70 №6;КЦ-Ц №Ц;да;2;2;не машина;провайдер;Вентилятор поз. В-2 марки Ц4-70 №6 (инв. №107063) аммиачной компрессорной установки 39-30, предназначен для удаления загрязненного воздуха из здания аммиачных компрессоров, категория Д;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-13971-2021
